text,is_recruitment,cat_reason,source_file,label,source
"Business Intelligence
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Phụ cấp thâm niên Nghỉ phép năm CLB thể thao MÔ TẢ CÔNG VIỆC As a member of PNJ Group established in 1988, PNJP is a leading jewelry manufacturer in Vietnam. With our 30-year experience in the jewelry industry, we've gained trust from clients both domestically and globally thanks to our reliable resources, strong in-house teams (R&D, 2D and 3D Design and Sales team) and strict quality control system. We are owning one of the largest jewelry factories in South East Asia which is 25,000 square meter large backed by advanced Germany- and Italy-made machines. The site houses over 7,000 skilled workers and staff covering all jewelry production in-house from raw materials inspection to processing, finishing and packing. Responsibilities Take part in one PowerBI Full Cycle project at the very least. Link data from several sources and differentiate between DirectQuery and Import modes. Capable of utilizing Power Query effectively: reading and comprehending M code, having a good grasp on transform data features. Skilled in feature modeling: Understand relationship configuration and how to effectively mix DAX functions to construct custom measures and columns to satisfy analytical requirements. Able to use, comprehend, and modify the built-in visuals. Comprehend and gain expertise in the following advanced features: Interactive mode, drill through, drill up, and drill down. Possess a fundamental comprehension of database organization. Tell the difference between OLTP and OLAP. Recognize the ETL workflow YÊU CẦU CÔNG VIỆC 02 years at least of experience developing PowerBI dashboards. Graduate or above with a relevant major. 03 years at least in a comparable role of experience. Fluent in spoken English. Candidates with prior experience making jewelry are given preference. Models to recognize include the constellation, snowflake, and start schemas. possess rudimentary analytical skills for evaluating corporate processes. Recognize the fundamentals of human resources, accounting, logistics, and finance. Possess a statistical and analytical mind. Benefits Competitive salary package. Opportunities for professional growth and development. Health and wellness benefits. Dynamic and innovative work environment. ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh 23 Đường Số 14, Phường 5, Gò Vấp, Hồ Chí Minh THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: 24 - 32 Lương: 18 Tr - 25 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/business-intelligence.35C5C733.html
"Đã đông người nhận việc, mình chỉ còn một số ca lẻ từ ngày 8 đến ngày 11/5. Ib mình đăng kí ca làm nhé.
Tuyển nv vệ sinh thu gom rác sự kiện tại bãi tắm Sơn Thủy, Ngũ Hành Sơn, TP Đà Nẵng
Liên hệ: Liên 0976069106",1,,facebook.csv,1.0,facebook.com
":white_check_mark:THU HOÀNG —CHUYÊN THU MUA ÁO QUẦN ( váy ,jum,set ,áo quần lẻ)…đã qua sử dụng :dress::dress::dress:
Ce dọn tủ thanh lí ib e ghé tận nhà xem, Thu đưaa tiền liền :negative_squared_cross_mark::negative_squared_cross_mark:
0702675503
:x::x: lưu ý : đồ k quá cũ,k rách,k lôĩ thời
UƯ tiên đồ hot girl,thiết kế vv
Ko thu q.a trung niên,ng già:bangbang:",0,"Tin đăng bán quần áo cũ, không liên quan đến tuyển dụng.",content2_step1.csv,,
"cần 6  bạn sinh viên Nữ làm part time tiệm photobooth đà năng
480 tôn đức thắng - người đà nẵng và là nữ nhé ! Ca sáng 15k/h ( it việc ) - ca chiều + tối  20k/h  - ưu tiên mấy bạn nư biêt làm video tiktok nè",1,Tin đăng tìm người làm việc part-time tại tiệm photobooth.,content3_step1.csv,,
"Sales Engineer - Chuyên Viên Bán Hàng Kỹ Thuật (Ưu tiên: UV đã làm ở các cty về xây dựng)
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Du lịch nước ngoài Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Nghỉ phép năm MÔ TẢ CÔNG VIỆC Tham gia vào chiến lược bán hàng & lập kế hoạch bán hàng, dự báo doanh số bán hàng, thực hiện kế hoạch tiếp thị và hoạt động bán hàng. Xác định các cơ hội mới cho kinh doanh và tăng trưởng. Xây dựng và quản lý các danh mục dự án tiềm năng trên địa bàn được giao nhằm tối đa hóa việc kinh doanh và đạt được mục tiêu bán hàng. Theo dõi các giai đoạn phát triển của dự án từ ban đầu đến khi kết thúc dự án, thanh toán. Nắm bắt nhu cầu khách hàng và đưa sản phẩm/ dịch vụ Sơn nước, Sơn Công nghiệp đến khách hàng. Xây dựng và củng cố mối quan hệ với các khách hàng tiềm năng: Nhà thầu, Chủ đầu tư, Tư vấn thiết kế, Thiết kế nội thất. YÊU CẦU CÔNG VIỆC Kinh nghiệm: trên 1 năm Có kiến thức về lĩnh vực xây dựng là một lợi thế. Đã làm ở các công ty xây dựng là một lợi thế Giao tiếp được tiếng Anh. Kỹ năng thuyết trình và giao tiếp tốt. Khả năng làm việc tích cực và độc lập. Benefits: Mức lương cơ bản: 15.000.000 - 25.000.0000 VNĐ Tiền thưởng hàng năm.  Đóng BHYT, BHXH, BHTN và Gói Bảo hiểm chăm sóc sức khỏe chuẩn Quốc tế. Được khám sức khỏe định kỳ hàng năm. Du lịch công ty hàng năm, du lịch trong và ngoài nước. Mức lương cạnh tranh cao, bao gồm các phúc lợi về phí đi lại, trợ cấp điện thoại và lương tháng 13. Sử dụng taxi đi gặp Khách hàng. ĐỊA ĐIỂM LÀM VIỆC Hà Nội Số 12A - Manor 1st St - Sunrise A, KĐT the Manor Central Park, Đường Nguyễn Xiển, Đại Kim, Quận Hoàng Mai Hồ Chí Minh 7 Đường số 10, KĐT Sala, An Lợi Đông, Quận 2, Thành phố Hồ Chí Minh, Vietnam THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: 22 - 35 Lương: 15 Tr - 25 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/sales-engineer-chuyen-vien-ban-hang-ky-thuat-uu-tien-uv-da-lam-o-cac-cty-ve-xay-dung.35C5AF71.html
"Fsoft Quy Nhơn đang tuyển Java Developer từ 2 năm kinh nghiệm ,không yêu cầu cao về ngoại ngữ, nếu giao tiếp tốt tiếng anh là điểm cộng. Tin tuyển dụng cuối năm, các bạn quan tâm inb mình tư vấn thêm nha.",1,Tin đăng có thông tin tuyển Java Developer với yêu cầu kinh nghiệm và điểm cộng giao tiếp tiếng Anh.,content4_step1.csv,,
":rocket: [Đà Nẵng] Công ty IT có trụ sở Hoa Kỳ chuyên phát triển các thiết bị y tế tìm kiếm gấp 2 vị trí C++ Developer & QC Lead làm việc onsite tại Đà Nẵng:
:technologist: 1. C++ Developer
- Tối thiểu 3 năm kinh nghiệm C++, nắm vững OOP
- Ít nhất 2 năm làm việc với multi-threading trên Linux hoặc RTOS
- Tiếng Anh giao tiếp khá
:teacher: 2. QC Team Lead
- 5+ năm kinh nghiệm QA/QC, trong đó 2 năm quản lý team
- Hiểu flow kỹ thuật, biết hướng dẫn & đào tạo team
- Tiếng Anh giao tiếp khá
:cyclone: Chỉ với 2 vòng nhanh gọn, bạn đã có ngay công việc mới cho năm mới 2026 rồi đó ạ ^^",1,Tin đăng tuyển dụng C++ Developer & QC Lead tại Đà Nẵng,content4_step1.csv,,
"Nữ sinh viên muốn tìm công việc nhà hàng anh- trung, khu vực Ngũ Hành Sơn ạ",1,Tin đăng tìm người làm việc tại nhà hàng.,content3_step1.csv,,
"Nhân Viên Thiết Kế Kỹ Thuật
PHÚC LỢI Chế độ bảo hiểm Du Lịch Xe đưa đón Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Nghỉ phép năm MÔ TẢ CÔNG VIỆC Costing work: Receive design drawing form R&D, check then allocate the component to 2nd level BOM (wood carcass, finishing, support material, accessory, hardware, glass and upholstery) for costing purpose. Allocate material to 3rd level BOM for component in 2nd above for costing purpose. Set up the standard BOM (wood carcass, finishing, support material, hardware) on system for costing. Review and correct BOM for old items. Review and improve system how to make it easy. Production work: Check the production drawing by Technical then double check the component to 2nd level BOM (wood carcass, finishing, support material, accessory, hardware, glass and upholstery) for costing purpose. Double check & re-allocate material to 3rd level BOM for component in 2nd above for costing purpose. Cooperating with supervisor in production to improve processing Supporting technical manager in technical standard applied in production Responsibilities and Duties: Check with R&D and master sample to allocate finishing, support material, accessory and upholstery /item in level 2 in ERP. Final check & release finishing, support material, accessory and upholstery documentation into wood component dept & sub-cont. Allocate material code for all finishing, support material, accessory and upholstery. Work with CS, RD to make data and do Costing for new sample, quotation price also Supporting to compose some processing in Technical dept. YÊU CẦU CÔNG VIỆC -          At least 2 years in producing exported interior furniture -          At least 2 years in wood processing technology ĐỊA ĐIỂM LÀM VIỆC Bình Dương 47/4 ĐT743, Bình Chuẩn, Thuận An, Bình Dương THÔNG TIN KHÁC Bằng cấp: Trung cấp Độ tuổi: 24 - 35 Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-thiet-ke-ky-thuat.35C5853F.html
":shamrock::shamrock::shamrock::shamrock::shamrock:
Cần người lao động phổ thông
Ưu tiên nữ 18t-40t
Làm giờ hành chính
7tr5/ Tháng + Thưởng
Cần việc thì liên hệ ngay 0795972503 ( zalo Hân )
Ưu tiên làm việc lâu dài
Yêu cầu tập trung nghiêm túc trong công việc",1,,facebook.csv,0.0,facebook.com
"[Miền Nam] Nhân Viên Tư Vấn Tín Dụng
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Đào tạo Tăng lương Nghỉ phép năm MÔ TẢ CÔNG VIỆC Tự do tìm kiếm và thiết lập quan hệ với khách hàng Tư vấn và thuyết phục khách hàng sử dụng các sản phẩm cho vay tiền mặt, cho vay mua trả góp của công ty Hỗ trợ, hướng dẫn khách hàng hoàn tất hồ sơ vay Chăm sóc khách hàng sau bán hàng Lập kế hoạch kinh doanh độc lập, đảm bảo hoàn thành chỉ tiêu đề ra Đóng góp ý kiến để xây dựng đội ngũ kinh doanh Báo cáo cho cấp trên đúng quy định Địa điểm làm việc: tất cả các tỉnh khu vực miền Nam YÊU CẦU CÔNG VIỆC Nam/Nữ, nhiệt tình, năng động, yêu thích công việc kinh doanh, tư vấn các sản phẩm tín dụng trong ngành tài chính ngân hàng… Ưu tiên cho các ứng viên có kinh nghiệm kinh doanh các sản phẩm cho vay tín dụng, tiêu dùng Có khả năng giao tiếp, đàm phán và giải quyết vấn đề tốt  Trung thực, có khả năng làm việc độc lập và tinh thần làm việc đồng đội Có tinh thần cầu tiến, khát vọng thành công và khả năng làm việc dưới áp lực cao THÔNG TIN KHÁC Bằng cấp: Trung học Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/mien-nam-nhan-vien-tu-van-tin-dung.35C5C60C.html
"NHÀ ĐẸP 2 TẦNG 3 PN CHỈ NHỈNH 2 TỎI NGAY TRUNG TÂM HẢI CHÂU:point_down::point_down:
:fleur_de_lis:Trưng Nữ Vương • Hải Châu
:dollar: 2 Ty xxxx
:point_right:3.6m x 7.5m
:boom:  𝐍𝐡𝐚̀ 𝟐 𝐭𝐚̂̀𝐧𝐠 𝐤𝐢𝐞̂𝐧 𝐜𝐨̂́ 𝐠𝐨̂̀𝐦 : PK , Bếp ,3 PN , 2 WC đầy đủ công năng .... 
:boom: 𝐓𝐢𝐞̣̂𝐧 𝐢́𝐜𝐡 : Vị trí gần chợ, trường học các cấp chuẩn quốc gia, siêu thị, sân bay quốc tế, khu trung tâm Hải Châu, tiện ích bạt ngàn...𝐯..𝐯....
:house: 𝐍𝐨̣̂𝐢 𝐓𝐡𝐚̂́𝐭 𝐁𝐚̀𝐧 𝐆𝐢𝐚𝐨 : 𝐅𝐮𝐥𝐥 𝐎𝐩𝐭𝐢𝐨𝐧
:phone: 𝟎𝟕𝟕𝟓 𝟓𝟕𝟓𝟕 𝟎𝟕 ( 𝐋𝐨̣̂𝐜 𝐕𝐢𝐥𝐥𝐚 )
:point_right: 𝐗𝐞𝐦 𝐧𝐡𝐚̀ , 𝐂𝐚𝐦 𝐤𝐞̂́𝐭 𝐧𝐡𝐚̀ 𝐭𝐡𝐚̣̂𝐭 :point_left:
:point_right: 𝐊𝐡𝐨̂𝐧𝐠 𝐤𝐞̂ 𝐠𝐢𝐚́ , 𝐊𝐡𝐨̂𝐧𝐠 𝐝𝐚̂̃𝐧 đ𝐢 𝐥𝐨̀𝐧𝐠 𝐯𝐨̀𝐧𝐠:point_left:
:point_right:𝐆𝐨̣𝐢 𝐋𝐨̣̂𝐜 𝐭𝐫𝐮̛𝐨̛́𝐜 𝟑𝟎 𝐩𝐡𝐮́𝐭 đ𝐞̂̉ 𝐬𝐞𝐭𝐮𝐩 𝐱𝐞𝐦 𝐧𝐡𝐚̀:point_left:",0,Quảng cáo bán nhà đất,content2_step1.csv,,
"Cần tuyển 4 nữ làm tạp vụ: 
Ca sáng (6h45-14h45) 
Ca tối (16h30-20h30) lương 5-7-8tr bao ăn
Liên hệ : 0915034567- 
091 1176189",1,Tin đăng tìm người làm tạp vụ với thông tin về ca làm việc và lương.,content1_step1.csv,,
tìm xác điện thoại lấy nhanh :rocket:,0,"Tin nhắn liên quan đến việc tìm kiếm điện thoại, không phải tuyển dụng.",content2_step1.csv,,
"Looking for Backend /FS Engineer  
1. [WFH] Senior Backend Engineer (Java) | 7 YOE, Fluent Eng | :moneybag:~ 4,500  
2. [Bình Thạnh, HCM] Senior Software Engineer (TypeScript, React/React Native, AI/LLM) | 7YOE - Eng Basic - :moneybag:~2,660  
3. [Bình Thạnh, HCM] Fullstack Engineer (TypeScript) | 6 YOE - Eng Basic | :moneybag:~1,900  
4. [Onsite ĐN/HCM] Senior Full-stack Developer (AI Projects) - 5 YOE | :moneybag:~3,500  
5. [WFH] OutSystems Solution Architect (.NET or Node.js) - 5 YOE |:moneybag:~4,000  
6. [Đống Đa, HN] Senior Java Web Developer - 8 YOE, Good communication Eng | :moneybag:~2,300   
7. [Quận 3, HCM] Senior Backend Developer (Java) - Eng Intermediate | 7-9 YOE,  :moneybag: ~ 3,100 
8. Senior Software Engineer (C#) - 5 YOE, Onsite US, Fluent Eng, :moneybag:~2,800 
-------- 
If you’re interested or know someone who might be a good fit :point_down:
:speech_balloon: DM me for more details
:calling: Zalo 0396739595 
:email: hnqnhu3701@gmail.com",1,Tin đăng tuyển dụng nhiều vị trí công việc với yêu cầu kỹ năng và kinh nghiệm cụ thể.,content4_step1.csv,,
"Kiến Trúc Sư Chủ Trì Quy Hoạch
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Chế độ thưởng Đào tạo Tăng lương Công tác phí Nghỉ phép năm MÔ TẢ CÔNG VIỆC Quản lý và triển khai Thiết kế các đồ án quy hoạch (Đồ án quy hoạch Chung/Phân khu/chi tiết 1/500): lập nhiệm vụ thiết kế, khảo sát thực địa, lên phương án và triển khai hồ sơ thiết kế quy hoạch Tham gia các cuộc họp, thuyết trình bảo vệ đồ án trước chủ đầu tư và các cơ quan có thẩm quyền. Làm việc với cơ quan nhà nước, sở ban ngành để hoàn thành các văn bản, thủ tục hồ sơ thuộc liên quan đến các đồ án cho đến khi được phê duyệt Quản lý đội nhóm triển khai công việc theo kế hoạch YÊU CẦU CÔNG VIỆC Trình độ: Tốt nghiệp đại học trở lên Chuyên môn: Chuyên ngành Quy hoạch, ưu tiên có chứng chỉ thiết kế quy hoạch hạng III trở lên Kiến thức: Nắm vững các tiêu chuẩn, quy chuẩn quy phạm của nhà nước, Có kiến thức về các bộ môn liên quan: giao thông, san nền, cấp thoát nước, cấp điện Kỹ năng: Sử dụng thành thạo các phần mềm phục vụ thiết kế: Autocad, 3DMax hoặc Sketchup, Photoshop, Word, Excel, Powpoint Kinh nghiệm: Có kinh nghiệm từ 5 năm trở lên, có kinh nghiệm làm việc với các cơ quan ban ngành về quản lý quy hoạch Quyền lợi: Mức lương 15.000.000 – 25.000.000 đ (theo năng lực và trải nghiệm) Các chế độ BHXH, nghỉ phép, nghỉ lễ theo quy định của luật lao động, luật BHXH Phúc lợi: thưởng ngày lễ tết hàng năm, thưởng đánh giá, du lịch, bóng đá, teambuilding Được tham gia các khóa đào tạo nâng cao năng lực chuyên môn Không nợ, không chậm lương ĐỊA ĐIỂM LÀM VIỆC Hà Nội Tầng 11, Tòa Licogi13, 164 Khuất Duy Tiến, Thanh Xuân, Hà Nội THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: 15 Tr - 25 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/kien-truc-su-chu-tri-quy-hoach.35C5C5C7.html
":dress: THU MUA-KÝ GỬI ÁO QUẦN GIÁ CAO :white_check_mark:
:dress: CE DỌN TỦ có Áo quần mang1-2 lần ,chụp hình rồi chán k mang nữa…
Quần Áo nhập về bán ko được…
:point_right::point_right::point_right:
E ghé Tận nhà Thu mua giá cả hợp lý
Miễn đồ ko quá cũ, ko sến, ko lỗi thời…
:dress:ƯU TIÊN đồ theo trend, hotgirl…thiết kế là thu về túi tiền triệu ạ:kissing_heart:
Nhanh tay ib hoặc gọi cho e 0702675503:x::x:
Cảm ơn ce đã đọc ạ",0,"Tin đăng bán lại quần áo cũ, không phải tuyển dụng.",content2_step1.csv,,
"AnAn House cà phê cần tuyển  PHA CHẾ &PHỤC VỤ
Có Khu vui chơi trẻ em
:stopwatch: Thời gian làm việc:
Part time ca 1: 6h00- 12h30
Part time ca 2: 12h30-18h00
Part time ca 3: 18h00- 22h
( Có thể xoay ca )
:ballot_box_with_check: Yêu cầu chung: ưu tiên làm lâu dài
- Nam, nữ từ 18tuổi ( ko nhận còn học phổ thông)
- Trung thực, năng động, vui vẻ
- Làm lâu dài, gắn bó với công việc 
- Có thể làm được lễ tết 
:moneybag: Lương: thử việc 15k-20k có thưởng
Ib hoặc Nộp hồ sơ trực tiếp tại quán Anan house đường An Hòa 9-p. Khuê Trung- Cẩm Lệ- Đà Nẵng",1,Tin đăng tuyển dụng nhân viên pha chế & phục vụ tại quán cà phê AnAn House.,content3_step1.csv,,
"Nhân Viên Kỹ Thuật Điện Lạnh
PHÚC LỢI Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương MÔ TẢ CÔNG VIỆC – Thực hiện kiểm tra, sửa chữa máy móc thiết bị hư hỏng – Kiểm tra máy móc thường xuyên, dự đoán nguy cơ, đưa ra kế hoạch phòng ngừa – Thực hiện công việc bảo trì thiết bị máy móc theo kế hoạch định kì – Theo dõi, đánh giá và đưa ra ý tưởng cải tiến liên tục cho máy móc thiết bị – Báo cáo công việc hằng ngày lên cấp trên – Đảm bảo máy móc thiết bị hoạt động ổn định. YÊU CẦU CÔNG VIỆC YÊU CẦU CÔNG VIỆC: – Tốt nghiệp Trung cấp/CĐ/ĐH chuyên nghành điện/ điện công nghiệp – Kinh nghiệm từ 1 năm ở vị trí tương đương, ưu tiên ứng viên làm việc kỹ thuật tại các Kho lạnh công nghiệp – Đọc hiểu quy trình, bản vẽ điện QUYỀN LỢI ỨNG VIÊN: Lương cứng 13.000.000 - 15.000.000 (gross) + phụ cấp cơm 50.000/ngày THỬ VIỆC 100% LƯƠNG, tham gia Bảo hiểm full lương, gói BH sức khỏe Bảo Việt, phép 14 ngày, lương Tháng 13 – thưởng Tết, Công đoàn, du lịch hàng năm. Thời gian làm việc: Thứ 2 – Thứ 6 (8h – 17h), Thứ 7 nửa buổi Địa điểm làm việc: DC Gia Lâm, Tổng kho Vinamilk Dương Xá, Gia Lâm, Hà Nội ĐỊA ĐIỂM LÀM VIỆC Hà Nội Dương Xá, Gia Lâm, Hà Nội THÔNG TIN KHÁC Bằng cấp: Trung cấp Độ tuổi: Không giới hạn tuổi Lương: 13 Tr - 15 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-dien-lanh.35C587CB.html
Tha thiết tìm việc ở ngũ hành sơn từ 8h đến 6 7h tối nghĩ chủ nhật ạ :two_hearts:,0,Văn bản thể hiện mong muốn tìm việc làm với thông tin về thời gian làm việc.,content4_step1.csv,,
"Thư ký trợ lý (Ban Công nghệ - DAIT) (MỚI)
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Phụ cấp thâm niên Nghỉ phép năm MÔ TẢ CÔNG VIỆC TỔNG QUAN VỊ TRÍ Với vai trò Thư ký Ban, Bạn sẽ chịu trách nhiệm hỗ trợ toàn diện cho hoạt động của Ban DAIT trong các mảng: hành chính – tổng hợp, điều phối thông tin, theo dõi kế hoạch và tiến độ, hỗ trợ nhân sự, hỗ trợ tài chính – thanh toán, truyền thông nội bộ và hỗ trợ Giám đốc Ban trong điều phối công việc. Vai trò này là đầu mối điều phối trung tâm, đảm bảo thông tin thông suốt, quy trình chuẩn hóa và vận hành hiệu quả trong toàn Ban DAIT. NHIỆM VỤ CHÍNH Tổng hợp – Hành chính – Điều phối thông tin · Quản lý, trình ký, phát hành và lưu trữ toàn bộ văn bản, công văn, báo cáo đi/đến. · Quản lý lịch làm việc, họp và kế hoạch tuần/tháng/quý của Giám đốc và các phòng trực thuộc. · Chuẩn bị tài liệu, biên bản và tổng hợp nội dung họp của Ban DAIT & các buổi họp với Ban TGĐ hoặc đơn vị thành viên. · Đảm bảo 100% hồ sơ – văn bản lưu đúng hạn và biên bản họp hoàn tất trong 24h. Quản trị kế hoạch & theo dõi tiến độ · Theo dõi và nhắc tiến độ các hạng mục trọng điểm của các phòng trực thuộc: Hạ tầng, Phát triển & Ứng dụng, Data & AI. · Tổng hợp báo cáo ngày/tuần/tháng gửi Giám đốc Ban và Ban TGĐ. · Giám sát checklist công việc & SLA phản hồi nội bộ. · Đảm bảo ≥95% đầu việc hoàn thành đúng hạn. Hỗ trợ Nhân sự – Hành chính nội bộ · Phối hợp với GAD/HRBP trong chấm công, đào tạo, KPI, phúc lợi nội bộ. · Quản lý hồ sơ nhân sự, danh mục nhân sự, giấy phép, tài sản, biểu mẫu hành chính của Ban DAIT. · Hỗ trợ tổ chức các sự kiện & hoạt động truyền thông nội bộ. · Đảm bảo mức độ hài lòng nội bộ ≥ 9/10. Tài chính – Thanh toán – Theo dõi chi phí · Lập, trình ký và theo dõi hồ sơ thanh toán chi phí của Ban (dịch vụ CNTT, phần mềm, vật tư, nhân công, thuê ngoài…). · Theo dõi ngân sách hoạt động và nhắc tiến độ xử lý chứng từ. · Đối chiếu định kỳ với phòng Tài chính – Kế toán. · Đảm bảo ≥98% hồ sơ được xử lý đúng hạn, không phát sinh sai sót do hành chính. Truyền thông nội bộ & hỗ trợ điều phối điều hành · Quản lý các kênh truyền thông nội bộ của Ban (Teams, “Thông tin cần biết”, Dashboard DAIT Portal). · Cập nhật văn bản, quy định, biểu mẫu trên các kênh dùng chung. · Hỗ trợ Giám đốc Ban theo dõi các chỉ đạo, nhắc việc và giám sát kết quả triển khai. · SLA phản hồi yêu cầu nội bộ ≤24 giờ. Các nhiệm vụ khác Thực hiện các công việc khác theo phân công của Giám đốc Ban hoặc Ban Lãnh đạo Tập đoàn. YÊU CẦU CÔNG VIỆC Trình độ ·         Tốt nghiệp đại học chuyên ngành: Quản trị kinh doanh, Hành chính văn phòng, CNTT hoặc các ngành liên quan. ·         Giao tiếp tốt. ·         Thành thạo MS Office, Teams, SharePoint, PowerPoint; ưu tiên biết Power BI hoặc các dashboard nội bộ. ·         Có kiến thức cơ bản về CNTT hoặc kinh nghiệm quản lý dự án CNTT là lợi thế. Kỹ năng & năng lực ·         Kỹ năng tổ chức, lập kế hoạch và quản trị thời gian tốt. ·         Khả năng tổng hợp, trình bày báo cáo rõ ràng và mạch lạc. ·         Kỹ năng giao tiếp, phối hợp đa phòng ban, xây dựng mối quan hệ. ·         Khả năng đa nhiệm, xử lý vấn đề nhanh và chính xác. ·         Tinh thần trách nhiệm cao, cẩn trọng và bảo mật thông tin. ·         Tư duy cải tiến, chủ động và sáng tạo trong công việc. ·         Tối thiểu 2 năm kinh nghiệm tại vị trí hành chính – tổng hợp, thư ký hoặc điều phối văn phòng. ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh Leman Luxury Apartments, Trương Định, phường 6, Quận 3, Hồ Chí Minh THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: 15 Tr - 20 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/thu-ky-tro-ly-ban-cong-nghe-dait.35C60008.html
"Cần nữ bán hàng tại đà nẵng
(Siêng năng,nhiệt tình,chịu khó)
Thu nhập 7.000.000tr
Giờ hành chính
Liên hệ:0936182247(không trao đổi tin nhắn)",1,,facebook.csv,0.0,facebook.com
"TRƯỞNG PHÒNG KINH DOANH (thiết kế & thi công trọn gói)(MỚI)
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương MÔ TẢ CÔNG VIỆC Phụ trách và điều hành, quản lý mọi hoạt động, nhân sự của Phòng Kinh doanh; Xây dựng, đào tạo, phát triển và hướng dẫn đội ngũ nhân viên kinh doanh. Tham mưu và tư vấn cho Ban lãnh đạo về các chính sách quản lý, chiến lược, kế hoạch và phương án tổ chức hoạt động kinh doanh. Xây dựng, triển khai và đôn đốc việc thực hiện kế hoạch doanh số tháng/quý chương trình trọng tâm Xây dựng và triển khai các phương án thực hiện đảm bảo chỉ tiêu doanh thu theo kế hoạch Nghiên cứu, đánh giá điểm mạnh/yếu, xác định cơ hội đối với các sản phẩm hiện tại và sản phẩm tiềm năng của Công ty trên thị trường. Đề xuất và tổ chức thực hiện các chương trình quảng bá hình ảnh, xây dựng chính sách phát triển và bảo vệ thương hiệu sản phẩm. Tổ chức cập nhật thông tin, phân tích, nghiên cứu sản phẩm, chiến lược kinh doanh, hoạt động của đối thủ cạnh tranh YÊU CẦU CÔNG VIỆC Đại học, Cao đẳng ưu tiên chuyên ngành xây dựng, Kiến trúc, giao thông, thủy lợi… Kinh nghiệm tối thiểu 03 năm ở vị trí tương đương Có kinh nghiệm về sale, marketing, có kinh nghiệm kinh doanh về vật liệu xây dựng là một lợi thế lớn. Thành thạo Tin học Văn phòng. Ưu tiên ứng viên hiểu biết về thị trường ngành nghề xây dựng. Kỹ năng giao tiếp, đàm phán thuyết trình tốt. Trung thực, trách nhiệm, chăm chỉ, nhiệt tình, chịu áp lực công việc tốt. ĐỊA ĐIỂM LÀM VIỆC Hà Nội BT1-16 Khu nhà ở cho CBCS cục B42, B57- Tổng cục V, Bộ Công An, phường Thanh Liệt THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh VIDEO TUYỂN DỤNG GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-thiet-ke-thi-cong-tron-goi.35C60065.html
