label,text,source,is_recruitment
1,"Cà phê Hàn Huyên
Địa chỉ : 890 Trần Hưng Đạo, Điện Ngọc, Điện Bàn, Quảng Nam ( ngã 3 cây xoài , Điện Ngọc )
Cần tuyển Nhân viên
Phục vụ số lượng : 3 bạn",facebook.com,1
1,"Khói Quán tuyển nhân viên nam nữ ca tối
Lương cứng 20k/1h ( làm lâu dài tăng lương theo thời gian gắn bó với quán )
Có Bao ăn
Môi trường làm việc thân thiện, lành mạnh tiền tip cao.
Địa chỉ: 204 Châu Thị Vĩnh tế
ib trực tiếp",facebook.com,1
0,"#CẦN GẤP 2 NỮ BÁN HÀNG LÂU DÀI TẠI ĐÀ NẴNG
LÀM GIỜ HÀNH CHÍNH
ĐỘ TUỔI 22-45 TUỔI
THU NHẬP 7 TRIỆU (+ THƯỞNG)
LIÊN HỆ SDT(zalo) 0898.404.935",facebook.com,1
0,"♥️Cần tuyển 1 nhân viên nữ phụ bán hàng Tạp Hoá
👋Thời gian: 17h-23h( tháng nghỉ 2 ngày)
👋Lương 18k/h+ thưởng",facebook.com,1
0,"📢 CỬA HÀNG CẦN NGƯỜI LÀM
🥤Mặt hàng : sữa ngũ cốc và hàng tiêu dùng
📌KHU VỰC : ĐÀ NẴNG - QUẢNG NAM
Thời gian :
Ca 1 : 8h00 -  11h30 - Ca2 : 13h30 - 17h00
💸Thu nhập: 7 - 9 triệu, làm tốt được thưởng thêm
📍 Yêu Cầu :
Từ 22 tuổi đến 55 tuổi
Thái độ : tốt, siêng năng, chịu khó
📮Liên hệ trực tiếp 0384991810",facebook.com,1
0,"🧧 JOB TRUYỀN THÔNG  🧧
👉 Yêu Cầu:
-  19 Tuổi trở lên, ngoại giao, thích học hỏi, nghiêm túc, sạch sẽ
🚀 Khu vực: Hải Châu, Thanh Khê
✨ Quyền Lợi:
- Đào tạo các kỹ năng mềm, truyền thông
- Môi trường Genz: thoải mái, năng động, hoạt bát, xoay ca theo lịch học 🪭
- Job không yêu cầu kinh nghiệm nhiều quyền lợi nên đăng kí nhanh tay nhe mn👏
📮 Mọi thắc mắc xin vui lòng IB trực tiếp hoặc Zalo: 0797827358",facebook.com,1
0,"🔥CẦN 3 ANH/CHỊ PHỤ BÁN HÀNG TẠI ĐÀ NẴNG
- Thời gian Làm giờ hành chính
Sáng:  7h50 - 11h30
Chiều: 13h20 - 17h10
( được nghỉ chủ nhật, các ngày Lễ)
- Thu nhập full time : 8-10 triệu
- Yêu cầu: trên 20- 45 tuổi
-  Làm Siêng Năng, Chịu Khó, KHÔNG yêu cầu kinh nghiệm
- Làm Tại chỗ, ăn ở tự túc
GỌI ĐIỆN TRỰC TIẾP 0388 835 507 or Zalo",facebook.com,1
0,"🌺🌺 HỘI AN,# NGƯỜI # CẦN #VIỆC # VIỆC # CẦN #NGƯỜI
BÁN HÀNG, TƯ VẤN BÁN HÀNG TẠI HỘI AN
🌿(  hàng tiêu dùng gia đình)🌸
✅ 3 nữ độ tuổi 25 đến 53 t
🕰️ 𝐓𝐡𝐨̛̀𝐢 𝐠𝐢𝐚𝐧:
sáng: 8h - 11h30h  |
trưa nghỉ 2 tiếng
chiều: 13h30 - 16h30'
TN💲8.3 triệu/tháng+ thưởng
không cần kinh nghiệm .cần Siêng năng, trung thực, trách nhiệm trong công việc
☎ Gọi điện 0979.664.946
( hoặc Zalo)
GẶP CHỊ thanh để trao đổi CV cụ thể",facebook.com,1
0,"📢ĐẠI LÝ THỰC PHẨM SẠCH CẦN GẤP NGƯỜI ĐI LÀM NGAY ,CÔNG VIỆC TẠI CHỖ LÂU DÀI
💵THU NHẬP:7,5 triệu _9triệu.  (có thưởng nếu làm tốt)
🕰TỔNGTHỜI GIAN:hành chính
*Sáng:8h-11h30
*Chiều:13h30-16h45(có xoay ca)
🐉TUỔI:từ 23t-40t(ko yêu cầu kinh nghiệm)
🎁Được đóng  bảo hiểm
👌YÊU CẦU:chịu khó,thái độ tốt
☎️  Liên hệ trực tiếp : 077 895 7970  trao đổi đi làm ngay.",facebook.com,1
1,"🚨 TUYỂN 05 SHIPPER – NGŨ HÀNH SƠN - ĐÀ NẴNG 🚨
📦 Vị trí: Nhân viên giao nhận (Shipper)
💰 Lương: 8-15 triệu/tháng
📍 Địa chỉ làm việc: 606 Lê Văn Hiến, Ngũ Hành Sơn, Đà Nẵng
✅ Có xe máy + smartphone",facebook.com,1
0,"📢📢📣*Chị Cần gấp Người bán bán hàng: Sữa đồ Uống đóng hộp tại Đà Nẵng.
*Nữ: 25_50t
⭐*Công việc lâu dài, ổn định
⭐*ƯU tiên: công nhân,mẹ bỉm sữa, người lao động, giáo viên,cán bộ về hưu...
_Thu nhập :8tr +thưởng.
_Đươc tham gia đi du lịch trong và ngoài nước
⏰Thời gian :8h _5h nghỉ trưa 2 tiếng
Chủ  nhật ,lể.nghỉ
☎️ 0879396842",facebook.com,1
0,"🌿Mở rộng chi nhánh cần nhân lực làm việc cùng tại khu vực Đà Nẵng🌿
Công việc: phụ bán, lên đơn, báo giá, kiểm hàng, tư vấn viên, hỗ trợ cskh....
♨️ Độ tuổi:
🙎🏻‍♀️Nữ: 20t - 55t
🙍🏻‍♂️Nam: 20t - 30t",facebook.com,1
1,"Cần tuyển nhân viên NỮ tại 617 Lê Văn Hiến, Đà nẵng
Từ 8h00 đến 17h00, chủ nhật nghỉ
✅Mô tả công việc:
- xâu hạt làm đồ trang sức( có người hướng dẫn, không cần kinh nghiệm)
- bán hàng tại cửa hàng
- đóng gói hàng online
✅Yêu cầu: Nhỏ tuổi hơn năm 97
Làm việc lâu dài, không nhận làm ca
Siêng năng, chịu khó học hỏi.
✅Nhắn tin facebook hoặc alo trực tiếp 0905829820( không nhắn tin ems)",facebook.com,1
0,"#  CẦN GẤP 2 NỮ MUỐN GẮN BÓ LÂU DÀI PHÁT TRIỂN SỰ NGHIỆP
Làm giờ hành chính - Tại Đà Nẵng
-’Thu nhập : 8tr - 9tr/ tháng
- Liên hệ : 0935.760.516 (hoặc Zalo)",facebook.com,1
1,"Bên em cần tuyển GẤP 1 cô bán điểm tâm sáng từ 5h - 11h
Liên hệ: 0335 600 160 (Huyền)
khu vực Chương Dương, Ngũ Hành Sơn. Mức lương 4tr - 4tr5.",facebook.com,1
1,"THÔNG BÁO TUYỂN DỤNG COFFEE HOA GIẤY
👉Địa chỉ : 107 Trần Đại Nghĩa , Hoà Hải , Ngũ Hành Sơn , Đà Nẵng
👉 Vị trí : Phục vụ nữ partime , full time ca sáng …
Xem thêm",facebook.com,1
0,"🌈 TUYỂN NHÂN VIÊN BÁN HÀNG TẠI CỬA HÀNG
Thời gian làm việc :
• Giờ hành chính : 7h00 - 17h30
Thu nhập:
• 4 triệu - 7 triệu 5/tháng ( trao đổi )
•     Tăng theo năng lực và thái độ làm việc
Không yêu cầu : Kinh nghiệm / Ngoại hình
Yêu cầu :
• Làm việc chăm chỉ, nghiêm túc
• Có thể gắn bó lâu dài từ 3 tháng trở lên
Ưu tiên :
• Làm cả ngày
•    A/c U40
• Lao động phổ thông
Liên hệ ngay:
• Gọi trực tiếp: 039 356 4395
• Hoặc đến trao đổi trực tiếp tại cửa hàng",facebook.com,1
1,"LengXuhi Cafe- 90 An Hải đông 1
Tuyển nhân phục vụ nữ SL 5
🍀 Ca 1 : 6h-11h  2 bạn
🍀 Ca 2 : 11h-16h  2 bạn
🍀 Ca 3 : 16h-21h 1 bạn
*Y/C : siêng năng, hoà đồng, vui vẻ, tinh thần học hỏi, trải nghiệm, lắng nghe, thật thà, trên 18t
* Công việc nhẹ nhàng, đơn giản, rèn luyện khả năng giao tiếp, chủ vui tính❤️❤️❤️
* có xoay ca, cuối tháng quán thưởng tổ chức kèo ăn uống, tổ chức sinh nhật ❤️❤️❤️
Thích hợp với những bạn sinh viên muốn làm thêm
* LH: 0785071198 (A. Dương)",facebook.com,1
0,"📢 CỬA HÀNG CẦN NGƯỜI LÀM
🥤Mặt hàng : sữa ngũ cốc và hàng tiêu dùng
📌KHU VỰC : ĐÀ NẴNG - QUẢNG NAM
Thời gian :
Ca 1 : 8h00 -  11h30 - Ca2 : 13h30 - 17h00",facebook.com,1
1,"TUYỂN NHÂN VIÊN BẾP - NHÂN VIÊN BÁN HÀNG
KFC Lotte Mart Đà Nẵng - Tầng 1 siêu thị Lotte Mart ĐN
Tuyển gấp 10 Nhân viên
- Làm việc theo ca xoay.
Ca sáng : giờ vào ca 9-10-11, tới 13h hoặc 14h
Ca tối : giờ vào ca 15-16-17-18 tới 23h
Hoặc có thể làm cả 2 ca.
- Sẵn sàng làm việc các ngày cuối tuần, Lễ, Tết (Tết Dương Lịch & Tết Âm Lịch).
SDT liên hệ : 02363.551.200
Ib trực tiếp để hẹn phỏng vấn luôn nhé !!!!",facebook.com,1
0,"🎯DN CẦN BỔ SUNG NHÂN SỰ GẤP
👍𝐕ị trí:
𝟏/ Phòng Kinh doanh (tuổi 23-49)TN: 8-13triệu + Thưởng
2/Quản lý, hổ trợ, tư vấn (tuổi 19-45). TN 8-15 triệu + thưởng
🥇𝐐uyền lợi:
- Thời gian: 8h00 - 17h00.
💰Thu Nhập: 8-15triệu tùy vị trí+ thưởng
- Được phát huy tiềm năng con người. Hợp tác chia sẻ ,Có cơ hội cùng công ty phát triển sự nghiệp ,thăng tiến rõ ràng bền vững.Du lịch trong nước và ngoài nước trong năm miễn phí.
🍀Chế độ: Nghĩ  theo quy định của Pháp luật việt nam
✅𝐘êu tiên: Người lâu dài
🌟Cụ thể công việc được trao đổi trực tiếp.
💪Liên hệ 0762511089 gặp trực tiếp
- Địa chỉ : VP CN Đà nẵng",facebook.com,1
1,"Xưởng sản xuất Đá mỹ nghệ | TUYỂN DỤNG NHÂN VIÊN XƯỞNG KHÔNG YÊU CẦU KINH NGHIỆM
Vị trí: Nhân viên sản xuất và Thợ phụ sơn
Làm việc lâu dài và fulltime, có chỗ ở lại
Thu nhập bình quân: 9-15 triệu + phụ cấp cơm trưa
Thời gian làm việc: 08h00- 17h00 ( nghỉ trưa 1 tiếng), Thứ 2- thứ 7… ",facebook.com,1
0,"CƠ HỘI #Việclàmđànẵng CẦN GẤP 2 NỮ, PHỎNG VẤN ĐI LÀM NGAY
- Độ tuổi: 25-55 tuổi
- Thời gian: 8h đến 16H30h (CN, Lễ nghỉ ).
💰💰💰Thu nhập : 8 triệu (+ thưởng)
☎️LIÊN HỆ TRỰC TIẾP HOẶC ZALO: 0898.404.935",facebook.com,1
0,"CẦN 3 BẠN PHỤ VIỆC Ở CẨM LỆ - THANH KHÊ - HẢI CHÂU LÂU DÀI ĐÀ NẴNG📣
-YÊU CẦU:20-45 tuổi
-Thu Nhập : 7triệu /tháng (có coay ca)
-Thời gian:
+ sáng: 7h30 - 11h30
+ chiều: 13h30 - 17h30
- MÔ TẢ CÔNG VIỆC
,hỗ trợ khách hàng, tư vấn sản phẩm cho khách, chăm sóc khách hàng, khôngg tăng ca , không áp doanh số , môi trường vui vẻ, nhiệt tình
☎️LH 0868482677",facebook.com,1
0,"#MỞ_RỘNG_THÊM_THỊ_TRƯỜNG_HỘI_AN_CẦN_BỔ_SUNG_VỊ_TRÍ_SAU
* Nhân viên bán hàng: 2
* Nhân viên CSKH: 2
* Nhân viên phụ bán hàng: 2
#Độ_tuổi: 21 - 55 Tuổi
+ Chi tiết công việc: Được trao đổi cụ thể
+ Hình thức làm việc:
Sáng: 8h - 11h30
Chiều: 1h30-17h
#Yêu_cầu: ĐƯỢC HƯỚNG DẪN TRƯỚC KHI NHẬN VIỆC
#Chế_độ_phúc_lợi:
* THU NHẬP: 7tr-10tr/ tháng + phụ cấp
* Nghỉ theo chế độ qui định nhà nước
* Có cơ hội thăng tiến
LIÊN HỆ TRỰC TIẾP: 0962.818.460
( ƯU TIÊN CHO NHỮNG NGƯỜI THẬT SỰ CẦN CV VÀ LÀM LÂU DÀI)",facebook.com,1
0,"📢Bổ sung nhân lực , cần gấp 3 chị phụ bán hàng
⚡ Sp: Đồ skincare , chăm sóc sức khỏe.
⚡ Thời gian: 8h - 17h (chủ nhật nghỉ)
⚡ Địa chỉ: Thanh Khê - Hải Châu
Chỉ nhận 22t - 45t
🪧 Mọi chi tiết lh zalo: 0932560935",facebook.com,1
1,"🧋☕🥤🍵𝙋𝙃Ụ 𝘽Á𝙉 𝘾𝘼𝙁𝙀, 𝙎𝙊𝘾𝙊𝙇𝘼 𝙆𝙀𝙈 ( 𝙉𝙖𝙢 , 𝙉ữ đề𝙪 đượ𝙘 )🥤🍵🧋☕
✅ ℙ𝕙ụ 𝔹á𝕟 : Từ 22
- full 1 ca : 3tr2 VNĐ/ 1ca
- full 2 ca : 7tr2 VNĐ/ 2 ca
⏰𝕋𝕙ờ𝕚 𝔾𝕚𝕒𝕟 :
•Sáng   :    7h30   - 11h30
•Chiều  : 13h00   - 16h45
🛵Yêu cầu :
• Không nhận sinh viên
• Thái độ tốt,Vui vẻ , hoà đồng
• Có phương tiện đi lại
✍️ IB trực tiếp nhanh qua facebook để trao đổi/ 0347999117 ZALO",facebook.com,1
0,"🔥🔥🔥chị đang cần gấp NỮ làm từ 8h-17h 🔥🔥🔥
- công việc : phụ bán hàng đồ uống
- độ tuổi nhận : 20 -50
- thu nhập : 7.600.000 - 8.000.000
- nhận việc hôm nay gọi giúp mình : 0931641158",facebook.com,1
1,"[KCN ĐIỆN NAM-ĐIỆN NGỌC]
❤️ CÔNG TY NHÂN KIỆT TUYỂN DỤNG LĐPT NHẬN VIỆC NGÀY 02/05/2025 ❤️
🌊 Địa điểm làm việc: Đường số 4, KCN Điện Nam Điện Ngọc, Quảng Nam
🌟 Mô tả công việc : Sản xuất linh kiện điện tử loa, tai nghe
🌺 🌺 Thời gian làm việc: Giờ hành chính hoặc luân phiên đi ca theo sự sắp xếp của quản lý (Có tăng ca tùy đơn hàng)
🌺 🌺 Thu nhập: 8-10 TRIỆU/THÁNG
🍀 🍀 Quyền lợi:
👉 Không yêu cầu kinh nghiệm
👉 Công ty bao cơm
👉 Tham gia đầy đủ BHXH, Công Đoàn
💌 💌 ĐĂNG KÍ THEO CÚ PHÁP:
🍀 TÊN + SỐ ĐIỆN THOẠI + ĐIỆN NGỌC gửi tin nhắn qua số: 0377.496.291",facebook.com,1
1,"Công ty TNHH Gia Trường Phúc
Địa chỉ: 162 Bùi Tá Hán, P.Khuê Mỹ, Q.Ngũ Hành Sơn, TP. ĐN chuyên phân phối Bột mỳ, các sản phẩm Wilmar, gia vị Nhà hàng- Khách sạn
cần tuyển GẤP : 02 Nhân viên tài xế
Yêu cầu : Nam
Thời gian làm việc : giờ hành chính. 01 tháng trực 01 ngày CN.
Mức lương : 7.500.000
Đóng BHXH, Lương Tháng 13, thưởng các ngày Lễ- Tết.
SDT liên hệ :0977.549.543 Loan",facebook.com,1
0,"🌻🌻DO MỞ RỘNG THỊ TRƯỜNG CÒN THIẾU NHIỀU NHÂN LỰC🌻🌻
👉CẦN BỔ SUNG CÁC VỊ TRÍ :
• Chăm sóc khách hàng
• Lên đơn, báo giá
• Tư vấn bán hàng
• Kiểm tra đơn hàng
📌Độ tuổi : 19 - 35 ( không nhận sinh viên )
🕰Thời gian :                      💰  Thu nhập :
Ca sáng : 8h - 11h30        |   Parttime : 4,5tr
Ca chiều : 13h30 - 17h     |   Fulltime  : 9tr
✅Quyền lợi :
• Được hỗ trợ xoay ca
• Off 1 ngày bất kỳ trong tuần
📞Quan tâm liên hệ ZALO / SĐT : 0868.825.160",facebook.com,1
0,"🌻 CHUỖI THỰC PHẨM SẠCH HỮU CƠ MỞ RỘNG THỊ TRƯỜNG TẠI HỘI AN
🍀 chị cần gấp 3 nữ  làm việc",facebook.com,1
0,"♻️ CẦN GẤP NVVP Tổng Hợp🥰
⚙️tại Đà Nẵng ⚙️ Nữ tuổi từ ( 25-50)
☘️Cơ Hội Phát Triển☘️
⏰Giờ làm việc: Hành chính
💰Thu nhập: 8.tr/tháng+ thưởng",facebook.com,1
0,"CHỊ ĐANG CẦN GẤP 2 BẠN Nữ phụ bán hàng đồ uống
thời gian : 8h-17h
tháng : 7 triệu 2
liên hệ ngay : 0931641158",facebook.com,1
0,"💢💢Việc làm Đà Nẵng cần :
Công việc cụ thể :
Soạn hàng ,lên đơn và bán hàng.
Làm tại chỗ,không đi thị trường.
Giờ hành chính.",facebook.com,1
0,"🌻Mở rộng Thị Trường  #HộiAn    Cần gấp 1 Nữ  Bán Hàng
⏰ Thời gian :Làm việc  giờ hành  chính  ( chủ nhật , lễ  nghĩ )
* Thu Nhập : 7.5 triệu -  9.5 triệu / Tháng  + Thưởng
👉 Yêu cầu : vui vẽ  nhiệt tình trong công việc
🌻Độ Tuổi : 22 tuổi - 50 tuổi
☎️…
Xem thêm",facebook.com,1
0,"CẦN NGƯỜI LÀM VIỆC LÂU DÀI KHU VỰC GẦN #CẦUTIÊNSƠN
LÀM VIỆC TẠI CHỖ
NỮ  22-45 tuổi
Nam 22-30
Thu nhập: 8-9 tr
Thời gian 8h -17h
Lh 0797534419",facebook.com,1
0,"🍵CHỊ CẦN NGƯỜI BÁN CÀ PHÊ-NƯỚC UỐNG🥤
- Yêu cầu : trên 19 tuổi
- Thời gian: Full time hoặc parttime
🕰️Ca sáng: 8h-11h30
🕰️ Ca chiều: 13h30-17h",facebook.com,1
1,"NHÀ VIỆT BÁNH MÌ & CAFFEE
Dc : 04 Hà Chương p Phước Mỹ , Sơn Trà Đà Nẵng
Cần tuyển
Nhân viên PHỤC VỤ
Nân viên  PHỤ BẾP (bán bánh mì )
*****Nhân viên PHỤC VỤ *******
không cần kinh nghiệm
Yêu cầu vui vẻ hòa đồng.
Mức lương  20 - 28 k/giờ tùy từng  năng lực
Phụ cấp cơm ca 50 k / ngày
*****Nhân viên PHỤ BẾP *******
*Có kinh nghiệm PHỤ BẾP  cơ bản
*Chịu khó và có nhu cầu cầu tiến
*Không cần kinh nghiệm
*Yêu cầu vui vẻ hòa đồng.
Mức lương  7- 9  triệu
Phụ cấp cơm ca 50k / ngày
Yêu cầu chung
Thời gian làm 10 tiếng
7h  -- 17h và 12h -- 22h xoay ca
Trên 18 tuổi
Liên hệ   0906123858
Zalo.  0906123858
Cảm ơn admin đã duyệt bài",facebook.com,1
0,"🌟CAFE MỚI MỞ CẦN NGƯỜI PHỤ VIỆC🌟
- Thời gian làm việc: 8h00 đến 17h00
Có partime:
• Sáng: 8h00-11h30
• Chiều: 13h30-17h00
-Thu Nhập:  8 triệu
Partime: 4 triệu
- Yêu cầu: 18 tuổi trở lên, thái độ nghiêm túc
- ☎️  IB TRỰC TIẾP HOẶC LIÊN HỆ 0787725192",facebook.com,1
0,"Cần gấp người phụ bán đồ chăm sóc cá nhân tại #Đà Nẵng
•Tg: 7h30 ~17h
( được nghỉ trưa 2 tiếng)
•Tn: 9 triệu
( Nam/ Nữ/ LGBT đều được )
•Yêu cầu: dưới 50t
=> CẦN TRỰC TIẾP IB.",facebook.com,1
1,"Mì Quảng Cô Ba tuyển dụng :
+ 01 Nữ PHỤ Bán Mì Quảng ( 5h đến 13h30 )
.Lương : 4,5triệu - 5,5 triệu ( tuỳ năng lực ) + Thưởng chuyên cần . Thưởng Lễ . Tết cuối năm.
Yêu cầu : Nhanh nhẹn , nhiệt tình.
Liên  hệ : 0972.115.152 .",facebook.com,1
0,"🎈CẦN NGƯỜI BÁN HÀNG LÀM GIỜ HÀNH CHÍNH ( Đà Nẵng)🎈
Nữ (19t- 45t) Nam ( 19t-30t )
• 🕗Sáng  :7h30-11h30
• 🕗Chiều :13h-17h
(Không sinh viên,không yêu cầu bằng cấp kinh nghiệm,được đào tạo kỹ năng Giao tiếp)
• -TN💸 :partime 3tr-4tr
:Fulltime 7tr4-8tr6 (tăng theo năng lực)
☎️CV Nghiêm túc, nên ai có nhu cầu IB",facebook.com,1
0,"VIỆC LÀM KHÔNG YÊU CẦU KINH NGHIỆM, ĐIỀU HÒA MÁT MẺ, LƯƠNG THEO THỜI GIAN.
Chỉ yêu cầu bạn đi ca , tăng ca hoặc làm đêm theo kế hoạch của xưởng là okela.
...Có thêm phúc lợi 800k nếu ib e sớm nè...",facebook.com,1
0,"🏵️CẦN NAM NỮ BÁN HÀNGI Miền TRUNG 🏵️
Độ tuổi từ 22-35
🕗Thời gian : - Sáng từ 8h _ 11h30
- Chiều từ 13h30 - 17h
( Có hỗ trợ xoay ca )
💶 Thu nhập :  - partime -  3,5 tr
- full time - 7 tr
( Chủ nhật,lễ nghĩ  )
📞📞ĐT liên hệ : 0348142355 ( quản lý)
Ưu tiên liên hệ trực tiếp",facebook.com,1
0,"✨Bên Mình đang cần người bạn bán hàng tin cậy.
-Về các dòng nước uống hàng tiêu dùng cao cấp(ko cần kinh nghiệm)
-Nữ tuổi từ 20-55(ko yêu cầu ngoại hình)
-Thời gian làm :8h-11h30
chiều 1h30-5h
Chi tiết liên hệ hoặc ib Zalo 0966216342",facebook.com,1
0,"Cửa hàng thiết bị điện, gia dụng cần gấp 01 NHÂN VIÊN VỆ SINH.
- Địa chỉ: đường Cách Mạng Tháng 8, Khuê Trung
- Thời gian: 8h-17h ( nghỉ trưa 1 tiếng), tháng làm 2 ngày chủ nhật.
- Lương cơ bản: 5 triệu/ tháng + chế độ.
- Công việc: Vệ sinh sàn, wc, kính, thu gom rác...
Liên hệ: 0978 809 407 ( Huyền)
Hoặc ghé 169 Tôn Đản trao đổi nhận việc.",facebook.com,1
1,"NHÀ VIỆT BÁNH MÌ & CAFFEE
Dc : 04 Hà Chương p Phước Mỹ , Sơn Trà Đà Nẵng
Cần tuyển
Nhân viên PHỤC VỤ
Nân viên  PHỤ BẾP (bán bánh mì )",facebook.com,1
1,"Xưởng sản xuất Đá mỹ nghệ | TUYỂN DỤNG NHÂN VIÊN XƯỞNG KHÔNG YÊU CẦU KINH NGHIỆM
Vị trí: Nhân viên sản xuất và Thợ phụ sơn
Làm việc lâu dài và fulltime, có chỗ ở lại
Thu nhập bình quân: 9-15 triệu + phụ cấp cơm trưa
Thời gian làm việc: 08h00- 17h00 ( nghỉ trưa 1 tiếng), Thứ 2- thứ 7
-----------------------------
THÔNG TIN LIÊN HỆ:
Địa chỉ: 36 Huỳnh Bá Chánh, Ngũ Hành Sơn, Đà Nẵng.
SĐT zalo: 0904370211 - 0974755877        (Phòng Nhân Sự)
Email: dathanhlonghr@gmail.com",facebook.com,1
1,"♥️Cần tuyển 1 nhân viên nữ phụ bán hàng Tạp Hoá
👋Thời gian: 17h-23h( tháng nghỉ 2 ngày)
👋Lương 18k/h+ thưởng
💫Yêu cầu: Siêng năng và thật thà.
💫Địa chỉ: 257 Hoài Thanh( gần trường Đại Học Kinh Tế)
👍Liên hệ Zalo 0932492203",facebook.com,1
0,"🌻 CHUỖI THỰC PHẨM SẠCH HỮU CƠ MỞ RỘNG THỊ TRƯỜNG TẠI HỘI AN
🍀 chị cần gấp 3 nữ  làm việc
✅   : CÔNG VIỆC
🍀báo giá, kiểm tra giao nhận hàng , hỗ trợ khách hàng , chốt đơn
⏰ Thời gian:  Giờ hành chính
( Sáng 8h đến - 17 h chiều )
💲TN Khởi điểm: 7.5 tr đến 9tr /tháng,
(Tùy vị trí công việc)
Trưa nghỉ 2 tiếng
* Yêu cầu:độ tuổi  23t - 55 t
🍀 cần chịu khó ,siêng năng , nhiệt tình vui vẻ
☎️ LIÊN HỆ SDT  0848.791.529 (hoặc Zalo) để nhận việc làm luôn",facebook.com,1
0,"Cần người làm tại đại lý kho.
🍅Không yêu cầu trình độ, kinh nghiệm.
(Thu nhập: 8- 9tr tháng+ đãi ngộ tốt)
💥Fulltime: từ 8h sáng - 17h chiều.
🔹Yêu cầu: 21 tuổi trở lên, thái độ tốt.🤗
IB hoặc LH sđt: 0364480961☎️",facebook.com,1
0,"🎯 CẦN 4 NGƯỜI PHỤ BÁN HÀNG
- Khu vực Thanh Khê, Hải Châu
- Thời gian làm việc: 8h00 - 17h00
- Full time: 8 - 10 triệu
- Yêu cầu: 20 - 45 tuổi, nghiêm túc
- Không yêu cầu ngoại hình, kinh nghiệm
- Làm việc tại chỗ
- Liên hệ trực tiếp: 0388 835 507 or Zalo",facebook.com,1
1,"CẦN TUYỂN 02-03 NHÂN VIÊN KHO (Nam) TẠM TRÚ TẠI QUẬN NGŨ HÀNH SƠN - THẬT THÀ CHỊU KHÓ
• Ưu tiên biết tin học cơ bản (Word, excel....);
• Môi trường làm việc rõ ràng, chuyên môn hóa cao, Hợp đồng làm việc rõ ràng
• Lương cơ bản + Lương doanh số + Lương phụ cấp + thưởng + BHXH + BHYT + chế độ nghỉ theo luật lao động
👉 CÔNG TY BẢO HỘ LAO ĐỘNG NHẤT TÍN UY
🎯 ĐỊA CHỈ: 10 Trần Đại Nghĩa, Ph. Hòa Hải, Q. Ngũ Hành Sơn, Tp Đà Nẵng
LIÊN HỆ SDT + ZALO : 0905.035.124 (Ms Trinh) để gửi CV Xin việc
💌 Email: Nhattinuy@gmail.com
#tuyendung #vieclam #nguhanhson #danang",facebook.com,1
1,"Phụ quán quán cơm.
Đ/c: 468 Trường Sa, Hoà Hải, Ngũ Hành Sơn.
Thời gian: 8h30 đến 12h30
12h30 đến 16h30
Hoặc: 8h đến 16h…
",facebook.com,1
1,"🔊 CẦN 10 BẠN  phục vụ nhà hàng Hàn Quốc 🔊
Dc: 127 Dương Đình Nghệ, Sơn Trà, Đà Nẵng
✔️Độ tuổi: 18t - 30t
⏰️Thời gian làm việc:
-Chiều: 16:00-21:00
- Sáng: 9:00-14:00
- Fulltime: 9-14h/ 16-21h
Yêu cầu: Nam/ Nữ, Có kinh nghiệm phục vụ nhà hàng và giao tiếp tiếng anh/ tiếng hàn cơ bản
💵Thu nhập: 27k-30k/1 tiếng
👉👉Liên hệ: 0783520441 (gọi/ib zalo)
Ưu tiên liên hệ trực tiếp 🍀",facebook.com,1
0,"#BỖ SUNG THÊM NGƯỜI LÀM VIỆC LÂU DÀI  KHU VỰC TẠI #ĐÀNẴNG
- TUỔI: 20 ĐẾN 50
- THỜI GIAN LÀM TỪ: 8 GIỜ ĐẾN 16H ( TRƯA ĐƯỢC NGHĨ 2 TIẾNG )
- THU NHẬP: 8.000.000 TRIỆU
- CÔNG VIỆC - VUI VẺ  - HÒA ĐỒNG 🥰🥰🥰
#LHTRỰCTIẾP : 0343.102.187 ( HOẶC ZALO )",facebook.com,1
0,"💎💎Cơ sở chuyên phân phối những dòng sp hữu cơ thiên nhiên cần :
👉Nhân viên bán hàng :3
👉Quản lý :1
Nhân viên vp tổng hợp
🤟Khởi điểm :7-12 triệu.
Độ tuổi : 25-45.
Ưu tiên : người có kinh nghiệm
Làm hành chính hoặc xoay ca.
Địa chỉ : Cẩm lệ, sơn trà, Hải Châu, Thanh Khê
Ai có nhu cầu gửi cv qua zalo:0766.513.233 hoặc gọi điện.",facebook.com,1
0,"KHÔNG YÊU CẦU KINH NGHIỆM MIỄN SAO VUI LÀ ĐƯỢC 😂😂😂
🍀🍀🍀Góc nhận việc 🍀🍀🍀
Ai muốn kiếm tiền  tới chị nha  🧀🧀🧀
Chị đang cần  phụ bán hàng
Mình có 2 ca
🌱Ca sáng : …
Xem thêm",facebook.com,1
0,"🎈CẦN NGƯỜI PHỤ VIỆC TẠI ( Đà Nẵng)🎈
Nữ (19t- 45t) Nam ( 19t-30t )
• 🕗Sáng  :7h30-11h30
• 🕗Chiều :13h-17h
(Không sinh viên,không yêu cầu bằng cấp kinh nghiệm,được đào tạo kỹ năng Giao tiếp)
",facebook.com,1
