text,is_recruitment,cat_reason,source_file,label,source
"HR Supervisor (Tiếng Trung tốt, mạnh tuyển dụng/ đào tạo)
PHÚC LỢI Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương MÔ TẢ CÔNG VIỆC Lĩnh vực: Thiết kế, chế tạo máy tự động hóa công nghiệp. Địa điểm: KCN Yên Phong, Bắc Ninh Phân tích nhu cầu tuyển dụng: Trao đổi với các phòng kinh doanh trưởng để hiểu mục tiêu kinh doanh, tình hình đội ngũ và kế hoạch phát triển trong tương lai, phân tích và xác nhận chính xác nhu cầu tuyển dụng (bao gồm vị trí, số lượng tuyển dụng, ngày bắt đầu, ngân sách, v.v.). Lập kế hoạch và quản lý kênh tuyển dụng: Lập kế hoạch và quản lý kênh tuyển dụng: Lập kế hoạch và quản lý kênh tuyển dụng: Xây dựng chiến lược tuyển dụng và tối ưu hóa các chiến lược tuyển dụng (như giới thiệu nội bộ, trang web tuyển dụng, săn đầu người, mạng xã hội, tuyển dụng tại trường, v.v.), đồng thời đánh giá hiệu quả của từng bước để kiểm tra chi phí. Thực hiện quy trình tuyển dụng: Thực hiện toàn bộ quy trình tuyển dụng (như đăng tuyển, sắp xếp và điều phỏng vấn, kiểm tra lý lịch, đàm phán lương, v.v.). Phát triển và thực hiện các chương trình đào tạo: Cải thiện hệ thống đào tạo tại Việt Nam, phát triển các khóa đào tạo và tổ chức phát triển khai đào tạo; thiết kế và phát triển các chương trình đào tạo liên quan tại Việt Nam, suy nghĩ như đào tạo hội nhập, đào tạo cho sinh viên mới tốt nghiệp và đào tạo trưởng nhóm. YÊU CẦU CÔNG VIỆC Ưu tiên ứng viên có bằng Cử nhân trở lên từ một trường đại học chính quy, chuyên ngành Quản trị Nhân sự, Quản trị Kinh doanh, Tâm lý học, Quản lý Hành chính hoặc các lĩnh vực liên quan. Ít nhất 5 năm kinh nghiệm làm việc liên quan trong lĩnh vực nhân sự, trong đó ít nhất 3 năm kinh nghiệm tập trung vào các mô-đun tuyển dụng và đào tạo, và 1-2 năm kinh nghiệm quản lý nhóm hoặc lãnh đạo dự án. Ưu tiên ứng viên có kinh nghiệm tuyển dụng liên quan trong ngành tự động hóa. Thành thạo kiến thức quản lý nhân sự, đặc biệt là về quy trình và thực hành vận hành của các mô-đun tuyển dụng và đào tạo. Tiếng Trung tốt 4 kĩ năng. THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: Không giới hạn tuổi Lương: 30 Tr - 50 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/hr-supervisor-tieng-trung-tot-manh-tuyen-dung-dao-tao.35C584DD.html
"Nhân Viên Kinh Doanh
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Du lịch nước ngoài Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Phụ cấp thâm niên Nghỉ phép năm MÔ TẢ CÔNG VIỆC VSMART Group thành lập từ năm 2004, là một trong những công ty hàng đầu trong lĩnh vực truyền thông và quảng cáo tại Việt Nam. Chúng tôi là đơn vị tiên phong trong lĩnh vực Quảng cáo Ngoài trời (OOH), đồng hành cùng nhiều thương hiệu lớn trong việc kiến tạo những chiến dịch truyền thông đột phá. Với môi trường năng động, chuyên nghiệp và không ngừng sáng tạo, chúng tôi tìm kiếm ứng viên cho vị trí Chuyên viên Kinh doanh B2B (Account Executive) đầy nhiệt huyết và năng lực để gia nhập đội ngũ Quảng cáo ngoài trời (OOH Division) Mô tả công việc Tìm kiếm và phát triển khách hàng: Chủ động tìm kiếm, tiếp cận và xây dựng mối quan hệ với các khách hàng tiềm năng, bao gồm các công ty quảng cáo, agency, và các doanh nghiệp lớn nhỏ có nhu cầu quảng bá thương hiệu. Phân tích và tư vấn giải pháp: Tìm hiểu nhu cầu của khách hàng, phân tích thị trường và đối thủ cạnh tranh để từ đó tư vấn, đề xuất các giải pháp quảng cáo ngoài trời (pano, billboard, quảng cáo trên phương tiện vận tải, v.v.) phù hợp và hiệu quả nhất. Thuyết trình và chốt hợp đồng: Xây dựng và thuyết trình các kế hoạch quảng cáo chuyên nghiệp. Đàm phán các điều khoản hợp đồng và chốt doanh số theo chỉ tiêu được giao. Chăm sóc khách hàng: Duy trì và phát triển mối quan hệ lâu dài với khách hàng hiện tại, đảm bảo sự hài lòng và tái ký hợp đồng. Phối hợp nội bộ: Phối hợp chặt chẽ với các bộ phận liên quan đảm bảo các chiến dịch quảng cáo được triển khai đúng tiến độ và chất lượng. Báo cáo: Lập báo cáo định kỳ về kết quả kinh doanh, cập nhật thông tin thị trường và đối thủ cạnh tranh cho cấp quản lý. YÊU CẦU CÔNG VIỆC Tốt nghiệp Cao đẳng, Đại học các chuyên ngành Marketing, Quản trị Kinh doanh, kinh tế, truyền thông... hoặc các ngành liên quan. Kinh nghiệm: Có ít nhất 1 năm kinh nghiệm sale B2B, ưu tiên trong lĩnh vực quảng cáo, truyền thông. Kiến thức chuyên môn: Am hiểu về lĩnh vực truyền thông quảng cáo, đặc biệt quảng cáo ngoài trời (OOH) là một lợi thế lớn. Kỹ năng giao tiếp và đàm phán tốt. Kỹ năng thuyết trình và làm việc nhóm hiệu quả. Khả năng tự chủ, làm việc độc lập và chịu được áp lực cao để hoàn thành chỉ tiêu. Thành thạo tin học văn phòng (Word, Excel, PowerPoint). Thái độ: Trung thực, nhiệt tình, có tinh thần cầu tiến và trách nhiệm cao với công việc. Quyền lợi Thu nhập hấp dẫn: Mức lương cạnh tranh và hoa hồng không giới hạn theo hiệu suất làm việc. Thu nhập lên tới 30 - 50 triệu/tháng Lương cơ bản: 9 - 12 triệu tháng + lương hiệu quả kinh doanh theo KPI + thưởng Không đạt KPI không ảnh hưởng đến lương cơ bản. Phụ cấp ăn trưa: 40.000đ/ ngày, chi phí gửi xe tòa nhà. Phát triển bản thân: Môi trường làm việc năng động, chuyên nghiệp và nhiều cơ hội học hỏi, thăng tiến. Chế độ phúc lợi: Hưởng đầy đủ các chế độ phúc lợi theo quy định của pháp luật (BHXH, BHYT, BHTN). Thưởng Lễ, Tết, quà sinh nhật, thưởng tháng lương 13... Văn hóa công ty: Tham gia các hoạt động teambuilding, du lịch, và các sự kiện nội bộ khác. Thời gian làm việc: Thứ 2 - Thứ 6. Sáng thứ 7 làm việc online tại nhà, nghỉ chiều Thứ 7 & Chủ nhật. Đào tạo: Được đào tạo bài bản về sản phẩm, quy trình và kỹ năng cần thiết. ĐỊA ĐIỂM LÀM VIỆC Hà Nội Tòa nhà Vinafor, 127 Lò Đúc, Đồng Nhân, Hai Bà Trưng, Hà Nội THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: 24 - 35 Lương: 20 Tr - 40 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C5C671.html
":herb: TUYỂN NHÂN VIÊN QUÁN CAFE :herb:
:round_pushpin: Mộc Cafe – 285 Phùng Chí Kiên (gần ĐH Y Vinh)
:clock3: Thời gian làm việc:
Ca sáng: 6-11
 • Ca chiều: 11:00 – 17:00
:moneybag: Lương:
 • Ca sáng và ca chiều: 17.000đ/giờ
:white_check_mark: Yêu cầu:
 • Nhanh nhẹn, trung thực, chăm chỉ, gọn gàng
 • Tuổi: 18 – 40
 • Làm việc ổn định trên 3 tháng
:sparkles: Quán không quá đông, công việc nhẹ nhàng, chủ quán dễ thương và thoải mái.
:telephone_receiver: Liên hệ: 0912 502 678 (gọi hoặc nhắn tin)",1,"Tin đăng tuyển nhân viên quán cafe với yêu cầu công việc, thời gian làm việc và mức lương.",content1_step1.csv,,
"Tuyển nhân viên bán hàng quần áo chợ Ga Vinh.
Thời gian 7:30 đến 18h.
Lương cứng: 5tr + ăn trưa.
Liên hệ: 0376577677.",1,"Tin tuyển dụng nhân viên bán hàng với thông tin thời gian làm việc, lương và liên hệ.",content1_step1.csv,,
"TÌM VIỆC LÀM 
Liên Chiểu, Hoà Minh, Hoà Khánh
Full time/ partime đều được",0,Văn bản chứa từ khóa 'Tìm việc làm' và đề cập đến cả full time/partime.,content3_step1.csv,,
"Chuyên viên Product Marketing
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Chế độ thưởng Đào tạo Tăng lương Công tác phí Nghỉ phép năm MÔ TẢ CÔNG VIỆC Nghiên cứu thị trường & người tiêu dùng - Thực hiện khảo sát người dùng, phỏng vấn nhóm mục tiêu, phân tích dữ liệu người dùng & báo cáo ngành - Xây dựng chân dung khách hàng (persona), phân tích hành trình mua hàng (customer journey) - Cập nhật thông tin đối thủ, so sánh tính năng, định vị giá trị sản phẩm Xây dựng Product Brief & Định vị sản phẩm - Soạn Product Brief & GTM brief cho từng dòng sản phẩm - Xây dựng định vị sản phẩm, thông điệp chính (key message), và lợi ích nổi bật (value proposition) - Phối hợp với Marcom để đảm bảo thông điệp sản phẩm phù hợp định vị thương hiệu tổng thể Go-to-Market & phối hợp triển khai - Lập kế hoạch Go-to-Market: nội dung, thời điểm, kênh triển khai - Phối hợp cùng Marcom trong các chiến dịch truyền thông, sự kiện ra mắt - Làm việc với phòng Kinh doanh để huấn luyện sản phẩm & hỗ trợ bán hàng (sales kit, tài liệu so sánh, training nội bộ…) Phân tích hiệu quả & phản hồi thị trường - Theo dõi hiệu quả sau launch: doanh số, phản hồi người dùng, thảo luận cộng đồng - Thu thập & tổng hợp phản hồi người tiêu dùng để đề xuất cải tiến tính năng hoặc thông điệp sản phẩm - Phối hợp với Quản lý sản phẩm và Marcom để điều chỉnh định vị khi cần thiết Quyền lợi: -Mức thu nhập cạnh tranh: 15-25 triệu - Được hưởng chế độ BHXH theo quy định. -Thưởng dự án cuối năm, thưởng cuối năm. - Làm việc tại công ty đang phát triển thương hiệu gia dụng cao cấp cho thị trường Việt Nam và Đông Nam Á - Có cơ hội tham gia định hình thông điệp và chiến dịch ra mắt các sản phẩm mới - Phối hợp trực tiếp với đội sản phẩm, truyền thông và kinh doanh, phát triển năng lực toàn diện - Định hướng lên các vị trí: Brand Manager, Group Product Marketing hoặc PMM khu vực YÊU CẦU CÔNG VIỆC -Ứng viên tốt nghiệp Đại học trở lên chuyên ngành Marketing -Ứng viên có kinh nghiệm từ 2 năm trở lên ở vị trí tương đương  Hiểu thị trường & người tiêu dùng: - Có kinh nghiệm khảo sát, phân tích thị trường tiêu dùng (FMCG, Consumer Electronics hoặc Home Appliances là lợi thế) - Biết đọc insight, phân biệt nhu cầu lý tính và cảm xúc - Có kinh nghiệm viết hoặc trình bày Product Brief là điểm cộng Tư duy chiến lược & truyền thông sản phẩm: - Có khả năng xây dựng định vị, thông điệp khác biệt & cụ thể - Biết phối hợp cùng creative team để triển khai câu chuyện sản phẩm hiệu quả - Biết cân đối giữa thông điệp thương hiệu và góc nhìn người dùng Khả năng phối hợp & điều phối dự án: - Làm việc tốt với các bộ phận liên quan: R&D, Marcom, Sales - Biết tổ chức, sắp xếp ưu tiên, làm việc theo deadline - Chủ động nắm bắt tiến độ sản phẩm & thị trường THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: 15 Tr - 25 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-product-marketing.35C58742.html
"Chào mừng các thành viên mới! Hy vọng chúng ta sẽ tạo ra 01 cộng đồng việc làm hữu ích để kết nối các bạn khu vực Ngũ Hành Sơn với nhau !
Hr VietNam Treasure,
Mẫn Tâm,
Đoàn Văn Đáng,
Vany Minh,
Nguyễn Khoa,
Tủ Đồ Của Gái Xinh,
Như Quỳnh,
Lộc Phát,
Thanh Ngọc,
Nguyễn Mỹ Duyên,
Ngân Phạm,
Đình Tuấn,
Ngọc Bảo,
Hữu Phố,
Trinh Mai,
Ngọc Thư,
Yến'n Nhii,
Đặng Văn Thanh Hơn,
Bố Đơn Thân,
Phạm Thị Ánh Trinh,
Phan Tấn Đạt,
Ng Phuong Anh,
Tuyet Nga,
Trịnh Thanh Hằng,
Yên An,
Phạm Đạt,
Gia Huy,
Đặng Lý,
Nhung Hồng Nguyễn,
Hoàng Huy,
Nhật Minh,
Thanh Tâm,
Thư Lâm,
Thảo My,
Mai Thế Khoa,
Nguyễn Hữu Minh Tài Nợ Tiền Không Trả-0776668179,
Tĩnh Coffee,
Hoài Linh,
Xuân Diêu Nguyên,
Nguyễn Văn Trí,
Nghi A,
Văn Phước,
Trth Camtu,
Nguyễn Minh,
Đinh Chí Kiệt,
Thủy Tiên,
Tịnh Phát Gas,
Minh Đức,
Nhi,
Tuyển dụng M Village Đà Nẵng - Hội An,
Nguyệt Nguyễn,
Hưng Nguyễn,
Diệu Chi,
Hàng Phi Nhật,
Nguyen Hung,
Vương Thơ,
Phòng Nguyễn,
Nhungg Bii,
KT Nguyễn,
Hà Đào,
Thành Nguyễn,
Nguyen Truongg,
Xuân Mai,
Mai Long,
Lê Lê An Na,
Đức Anh Phạm,
Ngân My,
Lê Hậu,
Huong Nguyen,
Nguyễn Nhật,
Khanhh Toann,
Quốc Tô,
Quynh Quan,
Thuc Quyenn,
Nguyễn Lê Chí Cường,
Quốc Vỹ,
Nguyen Hiep,
Nguyễn Lữ Lê Bự,
Cỏ Lạ,
Thanh Lương,
Khánh Hr - Tuyển PG Sale toàn quốc,
Phong Thủy My Nam,
Châu Nhật Long,
Tuấn KT,
Nguyễn Thuỳ,
Hà Annh,
Phương Thắm,
Cậu Tý,
Đinh Đức Tĩnh,
Lê Na,
Toàn Văn,
Phan Đình Hùng,
Quynh Chi,
Chi Kim,
Lê Đức Thắng,
Huyen Trang,
Xuan Thach,
Đình Hiệp Vận Chuyển,
Anh Khue,
Ly Hoàng,
Ngọc Trần,
Nguyễn Thị Hà Ny,
Hạnh Nguyenk,
Nguyễn Diệu Linh,
Kiều Trinh,
Hoa Ty Gon Lyly,
Quang Thiên,
Xinh Võ Land,
Tẹt Ly,
Linh Tập Tạ,
My My,
Hồng Châu,
Mai Hương,
T. Trường,
Trinh Nguyen,
Phạm Văn Duy,
Van Phan,
Trần Thuỷ,
Trang Tròn,
Vy Vy,
Meoz Traq,
Chinh La Anh,
Trần Đức Nguyên,
Lam Hue,
Duong Tran,
Hoang Quynh,
Innosin Ngn,
Khánh Mai,
Hoàng Tuấn Long,
Mitto Lũi,
Le Pha Le,
Anh Duy,
Nguyễn Thị Minh Mẫn,
Minh Thảo,
Bảo Nguyễn,
Lợii Nguyễn,
Hết Nguyễn,
Song Nữ,
Bui Hiep,
Nguyễnn Bảoo Trâmm,
Bảo Minh,
Cẩm Vy,
Võ Thị Thuỳ Diễm,
Lê Tám,
Thiện Toàn,
Lê Thị Thúy Hằng,
Trương Thị Mỹ Hạnh,
Tuyết Nhi,
Từ Huý,
Huy Lê,
Hoàng Trần,
Quỳnh Hoa,
Nhu Thuy,
Thanh Chánh Tran,
Hồ Như Quỳnh,
Khoa Trắng,
Gia Vy,
Đức Thể,
Trai Nam Trà My,
Elena Nguyen,
Messi Hoàng,
An Nhiên,
Tài Huỳnh,
Ly Ly,
Toan My,
Trần Hưng,
Trâm Nguyễn,
Như Lời Đồn,
Quỳnh Hoa,
Nu Nu,
Đinh Thị Thu Thịnh,
Thân Tui,
Anh Thu Mai,
Thùy Sang,
Carr Rots,
Phạm Thị Mỹ Lệ,
Sa Bo,
Tieu Linh,
Thanh Hằng,
Nam Le,
Nhu Yk,
Tơn Dương Kim,
Nguyen Kieu Lan,
Ngọc Châu,
Khắc Nhân,
Nguyễn Tấn Trị,
Trần Thư,
Bảo Thyy,
Nguyễn Thị Thương,
Diệu Phương,
Đặng Ánh,
Cao Thi Thúy Hà,
Xuân Hồng,
Em Tám,
Phan Thuỷ,
Lê Ahtài,
Huỳnh Hạnh,
Nga Võ,
Kim Mến,
Công Viên,
Nguyễn Quân Quân,
Thụcc Uyênn,
Lynh Lynh,
Hương Lài,
Lê Phương,
Mai Trinh,
Vương Huỳnh,
Huỳnh Trung,
Ánh Bùi,
Tran Ky Anh,
Phan Thị Tuyết Anh,
Nguyễn Truc,
Nguyễn Min Hy,
Thu Hieu,
Hoàng Song Huyền,
Ng Linh,
Trần Ngọc AnhThư,
Ruby Ngọc,
Linh Nguyễn,
Mộc Thủy,
Nguyễn Thị Thanh Ngọc,
Nguyễn Thương Gia Bảo,
PYên Ngô,
Herry Ter,
Bùi Minh Anh,
Phạm Aine,
Nguyen Ha Nhi,
Hong Mabel,
Võ Thị Thủy Tiên,
Mai Linh,
Nguyễn Trà,
Lan Hoang,
Nguyễn Khánh Huyền",0,"Tin chào mừng thành viên mới của một cộng đồng, không liên quan đến tuyển dụng việc làm.",content2_step1.csv,,
"Nhà nghỉ Thuận Phương 2
Giờ đầu 100 giờ tiếp theo 30
Giá qua đêm 250k ( nhận phòng từ 7g tối và trả trước 8g sáng)
Ngày đêm 400 -450
Liên hệ: 0707.435.435 hoặc 0983.666.070 để đặt phòng
Phòng sạch sẽ đầy đủ tiện nghi, nước nóng lạnh, tivi, điều hoà.... 
Địa chỉ: vui lòng seach map ' nhà nghỉ Thuận Phương 2' map sẽ chỉ đường cho bạn.",0,Quảng cáo dịch vụ nhà nghỉ,content2_step1.csv,,
"Trưởng Nhóm Kỹ Thuật - Bảo Trì
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Phụ cấp thâm niên Nghỉ phép năm MÔ TẢ CÔNG VIỆC - Chịu trách nhiệm chính trong việc sửa chữa, bảo trì phòng ngừa, bảo dưỡng máy đùn dập , in, Nhóm máy Giấy cũ và TBPT. - Thực hiện bảo trì, bảo dưỡng máy, lý lịch máy móc thiết bị. + Kiểm soát Hệ thống điện, trạm điện. + Kiểm soát Hệ thống nước cấp sinh hoạt. - Hỗ trợ các nhóm máy khác khi được điều động. - Thực hiện những công việc khác dưới sự chỉ đạo của cấp trên trực tiếp. - Phân công làm việc cho nhân viên. - Huấn luyện và đào tạo nhân viên mới. - Báo cáo kết quả công việc hằng ngày lên cấp trên. - Đề xuất các giải pháp cải tiến nhằm nâng cao tính hiệu lực của hệ thống quản lý. - Tham gia đầy đủ huấn luyện đào tạo an toàn lao động thực phẩm - Tuân thủ thực hiện các quy trình hệ thống quản lý chất lượng an toàn vệ sinh thực phẩm - Duy trì hệ thống ISO và làm việc đúng theo quy trình. - Hiểu và vận dụng công cụ quản lý 4M,5W1H. - Phân tích nguyên nhân sự cố theo 5W, biểu đồ xương cá. - Lập kế hoạch phòng ngừa theo PDCA. - Lập kế hoạch làm việc tuần, tháng. - Báo cáo tuần, báo cáo tháng. - Quản lý hồ sơ , cập nhật mới nếu có thay đổi. - Huấn luyện và đánh giá kết quả thử việc theo PDCA. - Cải tiến theo 5W1H. - Nhận xét đánh giá nhân viên nhóm mình phụ trách theo KPI. YÊU CẦU CÔNG VIỆC Giới tính: Nam, từ 25-35 tuổi, sức khỏe tốt. Trình độ học vấn: Tốt nghiệp cao đẳng chính qui trở lên Trình độ chuyên môn: cơ điện, cơ khí, điện công nghiệp, tự động hóa. Kỹ năng - Có khả năng làm việc nhóm, tập thể. - Kỹ năng giao tiếp. - Kỹ năng vi tính: sử dụng tin học văn phòng ( word, exel, powerpoint) - Kỹ năng ngoại ngữ (Tiếng Anh): có thể đọc tài liệu kỹ thuật Số năm kinh nghiệm làm việc: Ít nhất 1 năm kinh nghiệm Ưu tiên Có kinh nghiệm làm trong ngành nhựa, bao bì thực phẩm ĐỊA ĐIỂM LÀM VIỆC Bình Dương L2.2 Đường số 2, KCN Tân Đông Hiệp A, TP. Dĩ An, Bình Dương THÔNG TIN KHÁC Bằng cấp: Cao đẳng Giới tính: Nam Độ tuổi: 25 - 35 Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-ky-thuat-bao-tri.35C5866B.html
"NHÀ HÀNG CƠM NIÊU ÔNG TRẦN TUYỂN DỤNG:
:heavy_exclamation_mark:Thu ngân :
Số lượng: 1
Lương khởi điểm 6tr bao ăn
Yêu cầu : Đã có kinh nghiệm thu ngân nhà hàng
:heavy_exclamation_mark:Nhân Viên Phục vụ bàn
Số Lượng: 4
Yêu cầu: nhanh nhẹn, chăm chỉ
Mức lương: 5,5tr bao ăn
:heavy_exclamation_mark:Nhân viên Oder : 
Số lượng : 2 
Yêu cầu : Nhanh nhẹn , có khả năng giao tiếp, bao quát được khu vực làm việc. 
Thời gian làm việc
Sáng: 8h-13h30 dọn dẹp nghỉ trưa
Chiều: 16h- 20h30 dọn dẹp nghỉ ngơi
Địa chỉ:
Cs2 :  43 Nguyễn Xí-Tp. Vinh
Sđt: 0348519669 ( gặp a Khánh )",1,Tin tuyển dụng nhân viên cho nhà hàng với các vị trí cụ thể và yêu cầu.,content1_step1.csv,,
"Vào hôm trời đẹp.
Ưu đãi hỗ trợ.
Sửa mái tôn, lợp mái tôn Đà Nẵng.
Alo: 0933;156;167
Tận tâm, phục vụ uy tín giá tốt.
- nhận lợp tôn
- sửa tôn dột
- làm khung sắt, hàn theo yêu cầu.
#lopmaiton",0,Quảng cáo dịch vụ sửa chữa mái tôn,content2_step1.csv,,
:bouquet::bouquet:Cần 2 nữ phụ Bán Hàng  Yêu Cầu :giao tiếp tốt nhanh nhẹn trung thực :butterfly:có trách nhiệm trong công việc :hatching_chick:ưu tiên người có kinh nghiệm bán hàng (hoặc chưa có sẽ được hướng dẫn):dollar:TN:5t5t +thưởng-TG SÁNG8h-11/30 Chiều 1h/30-17h-Cần LH :0935637096:hatched_chick:,1,"Tin đăng tìm 2 nữ phụ bán hàng, nêu yêu cầu công việc và thông tin thời gian làm việc.",content2_step1.csv,,
"Lẩu băng chuyền NeZuMi Tìm đồng đội ca sáng hoặc full time. 
Sdt 0979820440",1,Tin đăng tìm đồng đội làm việc tại quán lẩu.,content1_step1.csv,,
"Tuyền mẫu Nối mi + Uốn mi  +Định hình lông mày 
T2-T6 từ 10h .Có cô giáo kèm 1:1 .Có cash kèm theo ạ",0,"Quảng cáo dịch vụ làm đẹp (Nối mi, Uốn mi, Định hình lông mày)",content3_step1.csv,,
"Quán cf Nhật Nguyệt, 56 Phan Đăng Lưu cần tuyển NV làm pha chế fulltime ( chưa biết việc đc hướng dẫn). Lương thưởng tốt. LH 0977882202",1,Tin đăng tìm nhân viên làm pha chế với lương thưởng tốt.,content1_step1.csv,,
":fire: Siêu thị  Vật Liệu Xây Dựng HƯNG PHÁT NAM ĐÀN
:house_with_garden: Địa chỉ. QLO 46- xóm Đồng Phong- Xuân Hoà - Nam Đàn
:point_right: Cần tuyển gấp  nhân sự :
:heavy_check_mark:KẾ TOÁN BÁN HÀNG: 01 người
:boom:Nội dung cv : tư vấn  sơn,gạch ,TB vê sinh cho khách hàng tại show room .....
:boom:Lương : 6-8 tr.có năng lực ,gắn bó lâu dài sẽ được tăng lương . Có thưởng TẾT.
:v:Quyền lợi : tất cả nhân viên của cửa hàng sẽ đuoc nghỉ những ngày lễ ,tết theo quy định của nhà nước ...
:phone: Ai có nhu cầu xin LH. 0962.926.377 - 0911.422.388 Ms Hoà",1,,facebook.csv,1.0,facebook.com
":moneybag: Giá chỉ 760 triệu
———————————————
:round_pushpin: Vị trí đẹp – Tiện ích liền kề
• Trung tâm Đại Hiệp
• Cách DT609 chỉ 400m – Cách Đà Nẵng 20km
• Dân cư hiện hữu, đường 5m thông thoáng
• Diện tích 97m2
:shopping: Tiện ích đầy đủ trong bán kính 500m:
Chợ Đại Hiệp – Trường học – Trạm y tế
:scroll: Sổ đỏ sẵn – hỗ trợ vay ngân hàng linh hoạt
:sparkles: Cơ hội đầu tư tốt – Vị trí an cư lý tưởng
:telephone_receiver: Liên hệ ngay: 0976 810 428 #thanhbds #bdsvungven #thanhdatnen",0,Quảng cáo bán đất nền,content2_step1.csv,,
"𝐆𝐢𝐚́𝐧𝐠 𝐬𝐢𝐧𝐡 𝐜𝐡𝐮̛𝐚 𝐭𝐨̛́𝐢 𝐦𝐚̀ 𝐭𝐢𝐦 đ𝐚̃ 𝐫𝐨̣̂𝐧 𝐫𝐚̀𝐧𝐠 :sparkling_heart:
Trend Noel chưa kịp lên mà Thế Giới Di Động 23 Nguyễn Văn Thoại - Đà Nẵng đã kịp lên Decor rồi
Ghé ngay để được Check in và Săn Sale BlackFriday
ĐẠI TIỆC BLACK SALE DAY - NGÀY ĐEN ĐỎ GIÁ
• Diễn ra từ 26.11 - 30.11
* GIẢM SỐC 5 - 50%
Áp dụng cho toàn bộ danh mục:
Điện thoại
Laptop - Máy tính bảng
Đồng hồ
Loa - Tai nghe - Phụ kiện chính hãng #dienmayxanh #tgdd #sale #blackfriday",0,Quảng cáo sale Black Friday của Thế Giới Di Động,content2_step1.csv,,
"TỪ NAY ĐẾN TẾT MÌNH CẦN GẤP 2 NỮ 23t trở lên LÀM VIỆC TẠI HỘI AN VÀ ĐIỆN NGỌC 
liên hệ nhận việc 
0366406122",1,Tin đăng tìm người làm việc tại Hội An và Điện Ngọc.,content2_step1.csv,,
"Lắc sẵn  tiệm làm quà thôi nôi ... đầy tháng :smiling_face_with_three_hearts:
- giao hàng toàn quốc ( được kiểm tra hàng thoải mái ạ )
#hieubacphuonguyenkiot13chononnuocdanang 
Zalo: 0397811463",0,Quảng cáo bán hàng dịch vụ làm quà thôi nôi,content2_step1.csv,,
"Tuyển 3 bạn sinh viên làm tạp vụ sự kiện Trung Thu tại Capy
 • Thời gian: 3 ngày
 • Công việc: hỗ trợ setup, dọn dẹp, di chuyển đồ, phụ việc trang trí & hỗ trợ trong sự kiện.
 • Yêu cầu: nam/nữ đều được, nhanh nhẹn, có sức khỏe, đi đủ 3 ngày.
 • Lương: 20k/h
 • Đơn vị : Capy Complex
 • Liên hệ: fb hoặc sđt 0978545924",1,Tin đăng tuyển dụng nhân viên tạp vụ cho sự kiện Trung Thu.,content1_step1.csv,,
"Tìm việc an hải bắc,  tôn quang phiệt, sơn trà",0,Văn bản không chứa từ khóa tuyển dụng hay mô tả vị trí làm việc.,content3_step1.csv,,
Cần việc làm một ngày khu vực hoà khánh ạ,0,Cần việc làm một ngày khu vực hoà khánh ạ -  Dạng tìm người làm việc.,content3_step1.csv,,
