text,is_recruitment,cat_reason,source_file,label,source
"Nhân Viên Bảo Hành
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương MÔ TẢ CÔNG VIỆC 1. Mục tiêu công việc Thực hiện dịch vụ bảo hành sản phẩm chính xác, kịp thời và triệt để để giảm thiểu tỷ lệ lỗi lặp lại, từ đó tăng sự hài lòng sau bán hàng của khách hàng đối với chất lượng dịch vụ. 2. Mô tả công việc - Tiếp nhận yêu cầu bảo hành, bảo trì, sửa chữa từ khách hàng hoặc bộ phận tổng đài. - Phân loại yêu cầu, lên lịch kỹ thuật viên thực hiện và theo dõi tiến độ xử lý. - Ghi nhận kết quả, tổng hợp báo cáo kết quả hoàn thành công việc cho Trưởng phòng. YÊU CẦU CÔNG VIỆC 3. Yêu cầu công việc - Tốt nghiệp Đại học. - Có tối thiểu 01 năm kinh nghiệm tại vị trí chăm sóc khách hàng. Ưu tiên ứng viên đã làm việc trong ngành SaaS, Viễn thông, Thiết bị An ninh/PCCC. - Ưu tiên ứng viên thành thạo các công cụ Ticket System (Freshdesk, Zendesk, Stringee…), CRM (Saleforce, Odoo…) - Có tinh thần dịch vụ khách hàng, trung thực, chịu được áp lực công việc. Có khả năng làm việc theo ca. 4. Quyền lợi - Mức lương: 10 – 12 triệu/tháng. - Thưởng Tháng 13, Thưởng HQKD cuối năm, Thưởng các dịp Lễ Tết, … - Được đào tạo, phát triển chuyên môn về kiểm soát nội bộ và quản trị rủi ro. - Môi trường làm việc chuyên nghiệp, minh bạch, cơ hội thăng tiến rõ ràng. - Tham gia đầy đủ các chế độ BHXH, BHYT, BHTN và phúc lợi khác của công ty. ĐỊA ĐIỂM LÀM VIỆC Hà Nội Gelex Tower, 52 Lê Đại Hành, Hai Bà Trưng, Hà Nội THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: 10 Tr - 12 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-bao-hanh.35C5C3FD.html
Em cần tìm công việc part-time có yêu cầu tiếng Anh quanh khu vực An Thượng ạ,0,Văn bản thể hiện nhu cầu tìm kiếm công việc part-time.,content3_step1.csv,,
"Vẫn cần điện thoại vỡ,…lấy sớm :wave:",0,Tin nhắn cá nhân không liên quan đến việc làm.,content2_step1.csv,,
"CÔNG TY CP TẬP ĐOÀN PNG 
Địa chỉ xưởng SX: Số 81, Võ Trọng Cánh, P. Vinh Hưng, Nghệ An
TUYỂN DỤNG THỢ CƠ KHÍ + NHÔM KÍNH
:point_right: Công việc: hàn, gia công sắt/thép/inox + sản xuất, lắp đặt cửa nhôm kính (chưa có kinh nghiệm sẽ được đào tạo). 
:moneybag: Lương: 8 – 14 triệu/tháng + phụ cấp ăn/ở, BHXH đầy đủ
:telephone_receiver: Liên hệ: 0862715999",1,Tin đăng tuyển dụng nhân viên thợ cơ khí + nhôm kính,content1_step1.csv,,
"ĐẶC SẢN BÒ LỤI BÉ NA CẦN TUYỂN
1/ Nhân viên phục vụ: 2 nữ, 5 nam
trên 18 tuổi
Yêu cầu: nhiệt tình, trung thực, nhanh nhẹn.
Thời gian:  17h-23h
Lương: 17k/h
Cs1: 377/26 hải phòng
Lh: 0705956987
Cs2: 33 phan huy chú
Lh: 0705956987",1,"Tin tuyển dụng nhân viên phục vụ với yêu cầu cụ thể về số lượng, tuổi tác, kỹ năng và thông tin liên lạc.",content2_step1.csv,,
"Cần tuyển nam làm việc ca 2 từ 17h30 đến 24h kém ở ngay trường vku
Lương dự tính full tháng 4tr 
Lương chia tuần làm 4 buổi 247 (chủ nhật làm chung) tháng 2tr
Bao ăn 
Ib nha",1,"Tin đăng tìm người làm việc với mô tả ca làm việc, lương và điều kiện cụ thể.",content2_step1.csv,,
":star: Tuyển Nhân Viên Phục Vụ – Nhài Cafe (Ca Sáng) :star:
Nhài Cafe (A32 – Số 10 Trần Thái Tông) cần tuyển nhân viên thời vụ đi làm ngay cuối tuần!
:alarm_clock: Ca làm: 6:00 – 11:00
:moneybag: Lương: 16.000đ/giờ (trả đúng, đủ – làm tốt có ưu tiên giữ lâu)
:round_pushpin: Địa điểm: Nhài Cafe – Số 10 Trần Thái Tông, khu vực A32
:dart: Ưu tiên: các bạn sinh viên ở gần khu vực, nhanh nhẹn, chịu khó.
:point_right: Công việc đơn giản: order – bưng nước – dọn bàn – hỗ trợ quầy.
:point_right: Không yêu cầu kinh nghiệm, sẽ được hướng dẫn.
:telephone_receiver: Liên hệ: (0944112153) A đức 
Hoặc qua quán trao đổi trực tiếp.",1,Tin tuyển dụng nhân viên phục vụ tại quán cafe Nhài Cafe.,content3_step1.csv,,
":boom:Thế Giới Di Động Thế Giới Di Động 231 Lê Văn Hiến- Đà nẵng:gift::gift:SALE SỐC CUỐI TUẦN đến 50%
:gift:SẮM SIÊU PHẨM ĐẶC QUYỀN ĐẲNG CẤP - CUỐI TUẦN GIẢM ĐẾN 20%:gift:
:star: Điện thoại , máy tính bảng giảm đến 20% 
:star:PHỤ KIỆN : giảm đến 50% 
:star:LAPTOP giảm đến 20% 
 :star: IPHONE GIẢM ĐẾN 20% 
:green_circle:Hỗ trợ góp 0% 
:green_circle:Không cần đưa trước
:green_circle:Lấy về xài ngay 
:point_right:Mua ngay tai Thế Giới Di Động 231 Lê Văn Hiến( Giao với đường 01 Trần quốc Hoàng , bên cạnh cây xăng phước hoàng). 𝑪𝒖̛̉𝒂 𝒉𝒂̀𝒏𝒈 𝒅𝒖𝒚 𝒏𝒉𝒂̂́𝒕 Ngũ Hành Sơn Đà Nẵng được trang bị đặc quyền Giá và ưu đãi khuyến mãi rẻ nhất thị trường và so với hệ thống
:phone:Hotline Call/Zalo/Mess: 0707786409 Trang (Trưởng cửa hàng)
:motor_scooter:Google Maps: https://maps.app.goo.gl/3kwgYKLvia9B3DnA9
:pink_heart: Zalo cửa hàng: https://zalo.me/1893676942700068684
:stopwatch: 𝐏𝐡ụ𝐜 𝐕ụ 𝐌ỗ𝐢 𝐍𝐠à𝐲 : *8h-21h30*
#Thegioididong #laptop #camera #imou #ezviz #xiaomi #Xiaomi15T #VuotTroi #iphone #Samsung #Oppo",0,Quảng cáo sản phẩm và dịch vụ Thế Giới Di Động,content2_step1.csv,,
"QUẢN LÝ KỸ THUẬT SẢN XUẤT(MỚI)
PHÚC LỢI Chế độ bảo hiểm Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Phụ cấp thâm niên Nghỉ phép năm MÔ TẢ CÔNG VIỆC * CHÍNH SÁCH PHÚC LỢI CHO VỊ TRÍ NÀY NHƯ SAU: Thời gian làm việc: thứ Hai đến thứ Bảy Thưởng ""Ngôi sao của tháng"": 2.000.000 VND/Tháng Bảo hiểm chăm sóc sức khỏe (sau 1 năm làm việc) Thưởng đánh giá hiệu suất hàng năm lên đến 1 tháng lương cơ bản Tiền thưởng ngày lễ và ngày thành lập công ty lên đến 2.000.000 VND/năm Tham gia các hoạt động team building 600.000 VND/năm. Thưởng cuối năm Thưởng 3 năm cống hiến: Kỷ niệm chương & 2.480.000 VND (nửa tháng lương khu vực) Thưởng 5 năm cống hiến: Kỷ niệm chương & 4.960.000 VND (1 tháng lương khu vực) Mỗi 5 năm cống hiến tiếp theo: Kỷ niệm chương & 1 chỉ vàng Cơ hội được tham gia các khóa đào tạo Quốc tế bao gồm: IATF: 16949, 5 Core Tools, VDA6.3, ISO 27001, Tisax, v.v. * MÔ TẢ CÔNG VIỆC Theo dõi và cập nhật tiến độ sản xuất mẫu thử Sắp xếp và điều phối nhân sự sản xuất theo kế hoạch đã đề ra Đảm bảo việc giao hàng mẫu đúng hạn và đáp ứng yêu cầu kỹ thuật từ Nhóm Dự án Báo cáo tình trạng sản xuất mẫu thử đến các bộ phận liên quan và cấp trên Tham gia nhóm chức năng chéo (CFT) để xử lý các vấn đề phát sinh trong quá trình phát triển mẫu Hỗ trợ cải tiến quy trình và tối ưu hóa sản xuất mẫu YÊU CẦU CÔNG VIỆC Tốt nghiệp Cao đẳng trở lên chuyên ngành Kỹ thuật ô tô, Cơ khí hoặc Cơ điện tử Ưu tiên ứng viên có bằng Đại học Có kiến thức kỹ thuật tốt, hiểu biết về quy trình sản xuất Ưu tiên ứng viên có hiểu biết về ngành vật liệu carbon hoặc composite Kỹ năng làm việc nhóm, chủ động, cẩn thận và có trách nhiệm Kỹ năng tiếng Anh tốt. ĐỊA ĐIỂM LÀM VIỆC Đồng Nai Khu công nghiệp Nhơn Trạch 3 THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/quan-ly-ky-thuat-san-xuat.35C5FFFE.html
"SHOP HOA CẦN TUYỂN NHÂN VIÊN PHỤ VIỆC BIẾT SHIP HOA (Tháng Off 2 ngày)
-Địa điểm: 543 Điện Biên Phủ
-Thời gian làm việc: 6h30-11h30, chiều 14h-19h
-Lương: 7tr (Phụ cấp điện thoại+Thưởng lễ tết cao)
:small_blue_diamond: Yêu cầu:
* Không cần kinh nghiệm, sẽ được hướng dẫn cụ thể
* Có xe máy đi làm, điện thoại chụp ảnh được.
Liên hệ Zalo: 0768900888-C Uyen",1,Tin đăng tuyển nhân viên phụ việc tại shop hoa.,content3_step1.csv,,
"Khách em HÀI LÒNG cỡ đó mà mnguoi còn chần chờ gì nữa :heart_on_fire:
:heavy_minus_sign:Thủ tục đăng kí nhanh - gọn - dễ 
:heavy_minus_sign:Có mẹo đánh lý thuyết
:heavy_minus_sign:Giá lại hạt dẻ
:heavy_minus_sign:Hồ sơ đơn giản chỉ :five::zero::zero:k 
:heavy_minus_sign:Được THI THỬ trước thi 
—————————————————————
  :backhand_index_pointing_right_light_skin_tone: UY TÍN - NHIỆT TÌNH - TẬN TÂM :backhand_index_pointing_left_light_skin_tone:
:phone:: 0827.045.468 (Zalo)
:boom:A𝐧 𝐍a- T𝐇I B𝐀̆̀N𝐆 𝐋Á𝐈 𝐗E Đ𝐀̀ 𝐍Ẵ𝐍G:boom:",1,Tin đăng tuyển người lái xe ô tô tại Đà Nẵng.  ,content2_step1.csv,,
"tuyển nhân viên quán bún đậu
Tuổi từ 25 tuổi trở lên:writing_hand:
Làm từ 8h đến 13h30 
Bao ăn trưa:deaf_person:
Địa chỉ đường Hà Huy Tập
Liên hệ 0905814897:telephone_receiver:",1,"Tin đăng tìm nhân viên quán bún đậu với thông tin về giờ làm việc, lương và địa chỉ liên hệ.",content3_step1.csv,,
"𝐏𝐇𝐔́𝐂 𝐓𝐔̛̉𝐔 𝐐𝐔𝐀́𝐍 𝐓𝐔𝐘𝐄̂̉𝐍 𝐃𝐔̣𝐍𝐆 𝐓𝐀̣𝐏 𝐕𝐔̣
1. Tạp vụ thời vụ
- Số lượng: 01 Nữ
- Thời gian làm việc: Từ 15:00 - 24:00
- Lương: 200k/ ca bao ăn tối
- Công việc: rửa chén, phụ công việc trong bếp,...
2. Tạp vụ full-time lâu dài
- Số lượng: 01 Nữ
- Thời gian làm việc: Từ 15:00 - 24:00
- Lương thoả thuận bao ăn tối
- Công việc: rửa chén, phụ công việc trong bếp,...
:white_check_mark: Địa điểm làm việc: 366 Đống Đa, Hải Châu, Đà Nẵng
:phone: Liên hệ nhận việc: 0916147307 (chị Hà)",1,"Tin đăng tuyển dụng tạp vụ thời vụ và full-time lâu dài với mô tả công việc cụ thể, địa điểm làm việc và số điện thoại liên hệ.",content3_step1.csv,,
"RiKaCakeDaNang đồng hành cùng bạn trao gửi yêu thương :heart_hands::heart:.
Bánh tươi ngon, ít ngọt, không ngấy… giao hàng tận nơi nhé bạn.
:round_pushpin: Address: 99 Ban Ban 5, Ngũ Hành Sơn, Đà Nẵng
:phone:  Hotline: 0964 095 674",0,Quảng cáo dịch vụ bán bánh ngọt,content2_step1.csv,,
"PHÓ TỔNG GIÁM ĐỐC KINH DOANH
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Nghỉ phép năm CLB thể thao MÔ TẢ CÔNG VIỆC Tham mưu cho Ban Tổng Giám Đốc về chiến lược phát triển kinh doanh, tiếp thị & triển khai các kế hoạch Marketing của Công ty. Đề xuất các chiến lược hợp tác, đầu tư, phát triển các dự án. Xây dựng kế hoạch, điều hành, quản lý, củng cố và phát triển hệ thống bán hàng. Chỉ đạo, điều hành, quản lý và đánh giá nhân sự của phòng Phát triển kinh doanh, phòng Marketing Đề xuất chính sách giá, tham gia thực hiện chiến lược tiếp thị ngắn hạn và dài hạn. Xây dựng chính sách bán hàng, các chế độ lương - doanh số, thưởng của Ban Kinh doanh & Marketing Thu thập thông tin thị trường: tình hình phát triển hệ thống hạ tầng, kinh tế khu vực, sản phẩm cạnh tranh. Lên kế hoạch Marketing cho các dự án BĐS của Công ty, thực hiện, kiểm soát kế hoạch theo đúng tiến độ và hiệu quả công việc. Tổ chức theo dõi các sản phẩm, hoạt động bán hàng và marketing của đối thủ, đề xuất chiến lược/chiến thuật để thành công trong cạnh tranh. Thẩm định và đánh giá hiệu quả công việc của các sàn giao dịch và cá nhân thuộc Ban Kinh doanh – Tiếp thị Bất động sản. Đánh giá về năng lực của đại lý để phân loại, chọn các sản phẩm của công ty phù hợp với năng lực, kinh nghiệm của họ Thường xuyên có các hoạt động truyền thông nội bộ liên quan đến toàn thể CBNV Ban Kinh doanh – Tiếp thị Bất động sản. Phối hợp xử lý các thông tin liên quan đến khách hàng với các Phòng/Ban/Đơn vị khác để thực hiện công việc và hoàn thành các chỉ tiêu bán hàng của Tập Đoàn. Triển khai các kế hoạch truyền thông giới thiệu sản phẩm, các hoạt động cộng đồng, các chương trình ký kết chiến lược... Tìm kiếm, tiếp cận các đối tác tiềm năng phục vụ công tác kinh doanh và hợp tác đầu tư. Thực hiện và lên kế hoạch kinh doanh mang tính chiến lược cho toàn hệ thống. Chịu trách nhiệm về hiệu quả kinh doanh trước Ban Tổng Giám Đốc.doanh số kinh doanh của toàn hệ thống theo kế hoạch giao: Tháng/Quý/Năm YÊU CẦU CÔNG VIỆC Giới tính: Nam/Nữ, từ 32 – 45 tuổi. Trình độ: Tốt nghiệp Đại học trở lên các ngành Kinh tế, Quản trị Kinh doanh, Bất động sản, Tài chính, Marketing... Kinh nghiệm: Có 05 năm kinh nghiệm ở vai trò quản lý, làm việc tại lĩnh vực Sales, Marketing trong đó có ít nhất 03 năm kinh nghiệm ở vị trí tương đương trong lĩnh vực bất động sản. Ưu tiên ứng viên có kinh nghiệm ở các công ty bất động sản, tài chính, đầu tư. Lãnh đạo chiến lược, tư duy hệ thống, nhạy bén thị trường. Giao tiếp – đàm phán tốt, khả năng truyền cảm hứng cho đội ngũ. Phân tích dữ liệu, lập kế hoạch, ra quyết định trong môi trường áp lực cao. Thành thạo tin học văn phòng và các phần mềm quản trị kinh doanh (CRM, ERP...). ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh 105 Xuân Hồng, Phường 12 THÔNG TIN KHÁC Bằng cấp: Đại học Thời gian thử việc: 2 tháng Độ tuổi: 32 - 45 Thời gian làm việc: 08:00 - 17h:00 (thứ 2 đến thứ 7) Phúc lợi: Lương thu nhập: Lương căn bản : 40 – 70 triệu + HH Kinh Doanh + 30-50% lợi nhuận hệ thống Thưởng nóng theo từng dự án + thưởng tết theo kết quả kinh doanh của toàn hệ thống Thưởng ngày lễ tết, lương tháng thứ 13; phúc lợi các ngày sinh nhật, 8/3, 20/10/ 2/9... Chế độ đào tạo, thăng tiến rõ ràng. Lương: 40 Tr - 70 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/pho-tong-giam-doc-kinh-doanh.35C5D7E7.html
"INSTAX HOMESTAY TUYỂN DỤNG NHÂN VIÊN VẬN HÀNH HOMESTAY
:paperclip:Số lượng: 
** Nhân viên Part-time : 2 người
:round_pushpin:Mô tả công việc:
- Cung cấp thông tin về dịch vụ của homestay
- Hỗ trợ khách nhận phòng và trả phòng
- Hỗ trợ khách hàng trong suốt quá trình lưu trú
- Vệ sinh sạch sẽ phòng ốc, homestay
:round_pushpin:Yêu cầu:
- Tuổi 18 - 23 tuổi (ưu tiên người Đà Nẵng , làm được tết )
-Ham học hỏi, nhiệt tình, giao tiếp tốt
- Có tinh thần trách nhiệm
- Yêu thích sự gọn gàng, sạch sẽ, ngăn nắp
- Ưu tiên làm được lễ, tết
  :alarm_clock: Thời gian làm: 
* Part-time:
Ca sáng: 8h - 14h
Ca chiều: 12h - 18h
Ca tối: 18h - 23h
:round_pushpin:Quyền lợi:
- Mức lương: 
      *Trong tuần: 18K/giờ 
      *Cuối tuần : 25k/giờ
- Được hỗ trợ xoay ca linh hoạt
- Môi trường năng động, phát triển kĩ năng mềm
- Được đào tạo nghiệp vụ, kỹ năng xử lý tình huống và giao tiếp
- :round_pushpin:Địa chỉ làm việc cs1 : 178 Phạm Vấn
- :round_pushpin:Địa chỉ làm việc cs2 : 701 Trần Cao Vân 
:paperclip: Cách ứng tuyển:
- Gửi CV về email: instaxhomestay@gmail.com
- Liên hệ trực tiếp / Zalo : 0328601546 ( Tài )
:point_right: 𝓘𝓷𝓼𝓽𝓪𝔁 𝓗𝓸𝓶𝓮𝓼𝓽𝓪𝔂 rất mong được đón chào những ứng viên năng động, nhiệt tình và có tinh thần trách nhiệm cao cùng tham gia vào đội ngũ của chúng mình.",1,"Tin đăng tuyển dụng nhân viên vận hành homestay với mô tả công việc, yêu cầu, quyền lợi và cách ứng tuyển rõ ràng.",content3_step1.csv,,
"Quản Lý Nguyên Vật Liệu (Đúc Nhựa, Tiếng Trung)
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Du lịch nước ngoài Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Nghỉ phép năm MÔ TẢ CÔNG VIỆC Quản lý nguyên vật liệu, quản lý làm tồn kho dự trữ Xây dựng, triển khai kế hoạch cung ứng nguyên vật liệu đáp ứng nhu cầu sản xuất. Kiểm soát tồn kho tối ưu, đảm bảo nguyên vật liệu luôn sẵn sàng nhưng không dư thừa gây tăng chi phí. Quản lý định mức, kiểm soát tiêu hao và lập kế hoạch nhập – xuất hợp lý. Quản lý hoạt động nhập – xuất – tồn của kho nguyên vật liệu. Giám sát việc bảo quản, lưu trữ theo tiêu chuẩn, tránh hư hỏng và thất thoát. Đề xuất các phương án tối ưu hóa chi phí nguyên vật liệu, giảm tỷ lệ hao hụt trong sản xuất. Phối hợp với bộ phận IE/Kỹ thuật để cải tiến quy trình sử dụng nguyên vật liệu. YÊU CẦU CÔNG VIỆC Nam/Nữ Tốt nghiệp từ Đại học Có kinh nghiệm làm việc ở vị trí kỹ sư nguyên liệu, lĩnh vực sản phẩm đúc nhựa Tiếng Trung tốt ( tương đương từ HSK4) Thành thạo các phần mềm văn phòng và phần mềm SAP THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: 24 - 45 Lương: 30 Tr - 35 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/quan-ly-nguyen-vat-lieu-duc-nhua-tieng-trung.35C5C595.html
":smiling_face_with_three_hearts:𝐁á𝐧𝐡 𝐤𝐞𝐦 í𝐭 𝐧𝐠ọ𝐭 - 𝐜𝐡𝐨 𝐧𝐠à𝐲 đặ𝐭 𝐛𝐢ệ𝐭 𝐜ủ𝐚 𝐧𝐠ườ𝐢 𝐭𝐡ươ𝐧𝐠 𝐭𝐡ê𝐦 𝐩𝐡ầ𝐧 độ𝐜 đá𝐨:smiling_face_with_three_hearts:
:kissing_heart:Chiếc bánh kem độc đáo không chỉ góp phần làm bữa tiệc sinh nhật thêm tươi vui mà còn là một món quà sinh nhật ý nghĩa :birthday:
:cake: Vẫn là những tiêu chí kem ít ngọt được ưu tiên hàng đầu mang đến sự hài lòng cho khách hàng.
:cake: Lớp nhân mứt việt quất mang đến cảm giác không còn bị ngán khi sử dụng bánh.
:point_right: Hãy liên hệ trực tiếp với Page để nhận được những tư vấn tốt nhất :heart:
-----------------------------------
:round_pushpin: Address: 99 Ban Ban 5, Ngũ Hành Sơn, Đà Nẵng
:phone:  Hotline: 0964 095 674
#banhkem
#banhgato
#banhkemsinhnhat
#SinhNhậtNgọtNgào
#banhgiaotannoi",0,"Quảng cáo bán bánh kem, không có thông tin tuyển dụng.",content2_step1.csv,,
ƯU TIÊN SINH VIÊN KHU VỰC SƠN TRÀ Ạ,0,Ưu tiên sinh viên khu vực Sơn Trà có thể là tiêu chí tuyển dụng nhưng không phải là thông tin chính thức về việc tuyển dụng.,content2_step1.csv,,
Em cần tìm việc cho chị sinh năm 1979. Ai có thì liên hề sđt : 0981684044 ạ,0,"Tin tìm người làm việc cho người thân, không phải quảng cáo tuyển dụng.",content1_step1.csv,,
"nam 18 cần tìm cv buổi sáng chiều 
ưu tiên khu vực gần đh đông á",0,Tin đăng tìm kiếm việc làm buổi sáng chiều gần ĐH Đông Á,content3_step1.csv,,
"Tuyển 2 nam -1 nữ phục vụ quán bún đậu 87 tản đà ca 17h-22h va 16h-22h
Lương 20k-1h + ăn + thưởng lh zalo 0922923136",1,Tin tuyển dụng nhân viên phục vụ quán bún đậu.,content3_step1.csv,,
"Chuyên viên Quan hệ Công chúng
PHÚC LỢI Chế độ bảo hiểm Phụ cấp Chế độ thưởng Công tác phí Nghỉ phép năm MÔ TẢ CÔNG VIỆC Hỗ trợ Trưởng đại diện trong việc liên hệ và làm việc với các cơ quan Chính phủ, hiệp hội ngành nghề và các tổ chức liên quan; Phụ trách biên dịch và tổng hợp các tài liệu như biên bản cuộc họp, nội dung trao đổi, văn bản song ngữ Trung - Việt; Hỗ trợ Trưởng đại diện trong việc sắp xếp các cuộc họp, chuyến thăm, sự kiện và đảm nhận vai trò phiên dịch tại hiện trường; Tham gia các hoạt động quan hệ công chúng, phát triển quan hệ Chính phủ và thu thập thông tin liên quan đến hoạt động của Tập đoàn tại Việt Nam; Thực hiện các công việc khác theo phân công của Trưởng đại diện. YÊU CẦU CÔNG VIỆC Nam/Nữ, có đam mê với lĩnh vực quan hệ công chúng và quan hệ Chính phủ; Thành thạo tiếng Trung, có khả năng biên - phiên dịch tốt, đặc biệt trong các cuộc họp và buổi làm việc chính thức; Làm việc cố định tại Hà Nội, sẵn sàng đi công tác khi cần; Cẩn thận, có tinh thần trách nhiệm cao, kỹ năng giao tiếp và phối hợp tốt; Tốt nghiệp Đại học (hoặc cao hơn) chuyên ngành tiếng Trung hoặc PR Có ít nhất 2 năm kinh nghiệm làm việc liên quan (ưu tiên ứng viên có kinh nghiệm tại cơ quan Chính phủ, doanh nghiệp nước ngoài, hiệp hội, truyền thông hoặc PR). THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-he-cong-chung.35C5C553.html
"Quán nhậu Lý Tự Trọng cần tuyển 1 tạp vụ làm thời vụ 6 ngày. Rảnh ngày nào làm ngày đó
Từ ngày 30/11-5/12
Từ 15h-21h, lương 200k/ 1 ngày. Bao cơm
Lh 0766665074",1,Tin đăng tìm người làm tạp vụ thời vụ.,content3_step1.csv,,
"NHÂN VIÊN KỸ THUẬT ỨNG DỤNG (QUẢN TRỊ MÀU)
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Nghỉ phép năm CLB thể thao MÔ TẢ CÔNG VIỆC NHIỆM VỤ-TRÁCH NHIỆM - Nắm vững các đặc tính, thông số kỹ thuật, phạm vi ứng dụng của các sản phẩm, thiết bị, vật tư được công ty phân công phụ trách - Khảo sát, thu thập thông tin, đề ra quy trình, chuẩn bị và thiết lập các điều kiện cần thiết để lắp đặt, chạy thử, vận hành sản phẩm tại nhà xưởng của khách hàng - Chịu trách nhiệm theo dõi, giám sát quá trình vận hành, thử nghiệm sản phẩm tại nhà máy của khách hàng, có những điều chỉnh phù hợp với điều kiện thực tế nếu cần thiết. Lập các biên bản báo cáo kết quả vận hành, thử nghiệm sản phẩm và đánh giá của khách hàng để đưa vào nghiệm thu sử dụng - Hỗ trợ kinh doanh trong việc tư vấn sản phẩm, ứng dụng phù hợp cho khách hàng trước khi chào bán - Huấn luyện cách sử dụng, chuyên môn cho khách hàng trước khi nghiệm thu, bàn giao sản phẩm - Tham gia dịch thuật các tài liệu kỹ thuật của thiết bị và sản phẩm, thiết lập các quy trình sử dụng, quy trình công nghệ, tiêu chuẩn chất lượng theo yêu cầu nhà sản xuất để cung cấp cho khách hàng - Tham dự các khóa đào tạo trong và ngoài nước được tổ chức bởi Toàn Ấn hoặc các nhà cung cấp QUYỀN LỢI ĐƯỢC HƯỞNG - Lương tháng 13, thu nhập xứng đáng với năng lực, xét tăng thu nhập định kỳ - Được đào tạo về kỹ năng một cách bài bản, đào tạo nâng cao nghiệp vụ trong và ngoài nước - Làm việc trong một môi trường chuyên nghiệp, thân thiện, hợp tác cao - Tham gia nghỉ mát hoặc teambuilding - Chăm sóc sức khỏe hàng năm - Tham gia đóng góp xã hội qua các chương trình Thiện nguyện công ty tổ chức YÊU CẦU CÔNG VIỆC   YÊU CẦU -         Tốt nghiệp Đại học các ngành có liên quan đến đồ họa, truyền thông -         Hiểu và nắm được quy trình công nghệ In, có kiến thức về chế bản -         Có kinh nghiệm từ 2 – 3 năm làm việc thực tế với các hệ thống quản trị màu -         Ưu tiên ứng viên có chứng chỉ G7, ISO, GMI -         Tiếng Anh giao tiếp, đọc hiểu tài liệu kỹ thuật ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh 261 263 Phan Xích Long, Phường 2, Quận Phú Nhuận, Thành phố Hồ Chí Minh THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-ung-dung-quan-tri-mau.35C5D04A.html
"NIGHT COFFEE cần tuyển đồng đội :
Số lượng : 1 ( nữ ) 
Thời gian : 19h30 - hết khách ( tầm 1h, 1h30  ) 
Yêu cầu : Làm lâu dài , siêng năng , linh hoạt 
Lương : Thỏa thuận 
Địa chỉ : 112 Duy Tân - Đà Nẵng
Liên hệ : 0932044524 ( Chị Nga )",1,Tin đăng cần tuyển nhân viên phục vụ tại quán cafe NIGHT COFFEE.,content3_step1.csv,,
