title,label
"🌾#TUYỂN VĂN PHÒNG TỔNG HỢP 
💥# Số lượng. 4 người 
🥰# Mô Tả: 
👉 Thiết lập lịch, kế hoạch làm việc 
👉 Quản lý tài sản cty
👉 Tiếp nhận ứng viên mới, sàng lọc hồ sơ và đào tạo người mới 
👉 Hỗ trợ phòng kinh doanh tổ chức sự kiện
👉Phối hợp các phòng ban làm việc...
⏰Thời gian làm việc 7h30 - 16h30
💰💰#QUYỀN LỢI 
👍Thu Nhập: 8tr/tháng , tăng theo chu kỳ và năng lực (chưa tính thưởng).
👍Lộ trình thăng tiến rõ ràng
👍 Được tham gia các khoá đào tạo kỹ năng chuyên môn
👍Tham gia các buổi tiệc, kỳ nghỉ hàng năm 
👍Làm việc trong văn phòng tiện nghi, hiện đại ...
☎️Liên hệ 0878127189 hoặc ib
👉#Yêu cầu:   -Trên 22 TUỔI 
        - ƯU TIÊN KINH NGHIỆM, CÁN BỘ CÔNG CHỨC, HƯU TRÍ 
        - Nghiêm túc và có trách nhiệm với cv.
       - Năng nổ, có ý thức xây dựng       
 👉# Sẽ được hỗ trợ và traning cơ bản cho người chưa có kinh nghiệm",0
"#🍁THỰC PHẨM SẠCH CẦN NỮ  LÀM VIỆC TẠI ĐÀ NẴNG 
* CÔNG VIỆC  : BÁN HÀNG 
           +Tuổi: 22t _45 tuổi 
⏰️ Thời gian :
           + Buổi sáng: 8h - 11h30
           + Buổi chiều: 13h30 - 16h30
💸 Tien: 8tr5 _12tr/ tháng ( tùy vị trí và năng lực). 
👉 Yêu cầu: Thái độ tốt, hoà đồng, năng lượng 
📲📲📲GỌI TRỰC TIẾP SĐT:  0796559535",0
"🌊 TUYỂN DỤNG SIÊU HOT TẠI ĐÀ NẴNG!
💼 Làm việc 7h/ngày – View biển sang chảnh – Thu nhập vượt mong đợi!
NHÀ HÀNG HẢI SẢN CAO CẤP ĂN THÔI (290 Võ Nguyên Giáp – mặt biển Đà Nẵng) đang mở rộng đội ngũ và tìm kiếm những bạn trẻ năng động, tinh thần tốt và yêu môi trường dịch vụ.
⭐ LÀM VIỆC TẠI ĐÂY, BẠN NHẬN ĐƯỢC GÌ?
• Không gian làm việc đẹp + thoáng + tinh thần luôn tươi mới.
• Thu nhập ổn định: lương cứng + tips cao + thưởng theo năng lực.
• Cơ hội tiếp xúc khách quốc tế → cải thiện ngoại ngữ mỗi ngày.
• Làm việc trong môi trường chuyên nghiệp, trẻ trung.
🎯 CÁC VỊ TRÍ TUYỂN DỤNG FULL-TIME (7H/NGÀY)
1. Phục Vụ (Server) – 19 người
  Lương: Từ 5.5 triệu/tháng
2. Tiếp Thực (Runner) – 8 người
  Lương: 5.5 triệu/tháng
3. Lễ Tân (Receptionist) – 3 người
  Yêu cầu: Ngoại hình ưa nhìn + Tiếng Anh/Hàn cơ bản
  Lương: Từ 5.5 triệu/tháng
4. Pha Chế – 4 người
  Lương: Từ 5.5 triệu/tháng
🕘 PART-TIME – RẤT PHÙ HỢP CHO SINH VIÊN!
💵 Lương: 28.000 VNĐ/giờ
• Giờ giấc linh hoạt
• Môi trường thân thiện
• Tăng ca theo nhu cầu
📩 NỘP HỒ SƠ NGAY – ƯU TIÊN ỨNG VIÊN SỚM
📞 Zalo/Call (HCNS): 0795.718.374
 📧 Email: hr.vietnamtreasure@gmail.com
👉 Hãy để lại bình luận “FULL-TIME” hoặc “PART-TIME” để được tư vấn nhanh hơn!",0
"Mình cần tuyển nv trực quầy part-time/ full time cho Cocobooth Đà Nẵng sắp khai trương (Trần Đại Nghĩa, giao vs NKKN)
Chỉ cần trung thực và nhanh nhẹn
K yêu cầu kinh nghiệm
Có thể sắp xếp theo lịch học hoặc công việc nhé
Chi tiết liên hệ qua sđt/zalo : 0929281168",0
"Cần tìm 2 bạn.1 nam, 1 nữ phụ bán hàng đồ ăn tại chợ đêm sơn trà. Thời gian làm từ 16h30 chiều đến hết khách. Lương khởi điểm 5tr, làm quen tăng lương. Lấy lương theo ngày hoặc tháng đều được. Lh: 0814392948",0
"𝐂Ầ𝐍 𝟑 𝐍Ữ 𝐋À𝐌 𝐕𝐈Ệ𝐂 𝐊𝐇𝐔 𝐕Ự𝐂 𝐇Ộ𝐈 𝐀𝐍 - Đ𝐈Ệ𝐍 𝐍𝐆Ọ𝐂
✅✅✅Bán hàng, kiểm hàng, quản lí đơn hàng.
Yêu cầu: trên 23tuổi - 50 tuổi
⏰THỜI GIAN : Giờ hành chính 
         Sáng : 8h - 16h30 chiều ( nghỉ chủ nhật)
Công việc ổn định, lâu dài, có sự phát triển 
💰THU NHẬP : 8,5 triệu /tháng + BẢO HIỂM
LIÊN HỆ SĐT: 0788.595.864 nhận việc ngay",0
"CẦN GẤP 2 NỮ  PHỤ BÁN HÀNG TẠI CHỖ.
ĐỘ TUỔI: 30-55
Tháng: 7 - 9 triệu.
Thời gian: 8-17 h( CN nghỉ)
LHNS: 0905260182",0
"Cần tuyển gấp nhân viên tạp vụ làm tại Tòa nhà chung cư Time Square (đường Phạm Văn Đồng- Sơn Trà - Đà Nẵng)
👉 Nữ có độ tuổi từ 25 đến 60 
👉 Có sức khỏe, nhanh nhẹn           
👉 Thời gian làm việc:  Giờ hành chính hoặc ca thẳng.
✳️Lương 5tr  + Chế độ thưởng lễ, Tết, BHYT đầy đủ,.
☎️  0905705277",0
"📦📦Cần tuyển Nhân viên Giao hàng xe máy (Shipper)
✅Thu nhập 12-20tr, có lương đảm bảo, chế độ bảo hiểm
⭕️Nam 18-45t, sức khỏe tốt, đầy đủ thông tin cá nhân
⭕️Cần có đt Android, xe máy cá nhân.  ☎️ Liên hệ 0703.769.417",0
"Cần tuyển các vị trí sau:
Ca 6h_15h: 01 nữ đứng bán
Ca 5h_10h: 01 nữ hoặc sinh viên phụ
✅️Lương thỏa thuận
✅️Yêu cầu: tuổi từ 25_45, nhanh nhẹn, chịu khó
✅️Tháng được nghỉ ngày rằm và m1
✅️Lương tháng 13 và trợ cấp bhyt  (làm đủ năm)
☎️0937827646 _ 0909514686. Liên hệ trao đổi cv
Đc: HỞ TRẦN _đường Song Hào, p hòa hải, ngũ hành sơn (Sau chung cư FPT)
(Nhờ ad duyệt bài giúp ạ. Em cảm ơn)",0
"🎁 Noel mang đến niềm vui còn PHOENIX REALTY thì mang đến cơ hội để bạn tỏa sáng trên hành trình sáng tạo.
Chúng mình tìm kiếm 01 BẠN MARKETING và 05 BẠN NHÂN VIÊN KINH DOANH để đồng hành trong các dự án.
✨ Bạn là mảnh ghép phù hợp nếu:
1. MKT
• Có kinh nghiệm chạy quảng cáo FB/GG cơ bản trở lên.
• Biết thiết kế hình ảnh bằng Canva/PTS hoặc các công cụ tương đương.
• Biết edit video bằng CapCut, AE hoặc phần mềm tương tự.
2. NVKD
• Có kinh nghiệm sale ở các lĩnh vực
• Giao tiếp tốt
✨  Phoenix có gì?
• Hỗ trợ data và chạy qcao MKT đối với NVKD
• BHXH, Lương tháng 13, thưởng lễ, Tết đầy đủ
• Team building, du lịch,...
• Nước uống giải khát (trà, cf, nước ngọt, sữa,...) miễn phí
✨ Giáng Sinh này, hãy trao cho mình cơ hội để bứt phá cùng PHOENIX REALTY tại 33 Hóa Sơn 10, ĐN!
Liên hệ: 0702.391.520 - Ms Lành hoặc nộp CV về phoenixproperty.hr@gmail.com",0
"🆘 CỌP BILLIARDS TUYỂN DỤNG 🆘
🌿 15 Nam/Nữ Phục vụ
🌿 02 Thu ngân
⏰ Thời gian làm việc
 • Nữ: 12h–18h • 18h–24h
 • Nam: 08h–18h • 18h–1h • 21h–sáng • Ca gãy 21h–3h
 • Thu ngân: 08h–18h • 18h–24h
💰 Lương: 20k – 30k/giờ (tùy vị trí & năng lực)
✨ Yêu cầu: Trên 18 tuổi, chăm chỉ, có trách nhiệm.
📞 Liên hệ: Chị Dịu – 0375 272 799
📍 CỌP BILLIARDS
57 Mai Thúc Lân – Đà Nẵng
31 Bà Huyện Thanh Quan – Đà Nẵng
🙏 Cảm ơn admin đã duyệt bài!",0
"🆘 Coca Cola TUYỂN DỤNG 🆘
🌿 NV KD thị trường (SR)
💰 Lương: 11tr – 14tr (LC+PC+DS)
✨ Yêu cầu: Trên 18 tuổi, chăm chỉ, có trách nhiệm.
📞 Liên hệ: Chị Hồng 0909 064 289
tại Ngũ Hành Sơn
🙏 Cảm ơn admin đã duyệt bài!",0
Cần tìm người làm. Công việc làm dừa.ai cần ib số lượng 2 nguòi.0984102678,0
"🔥 BLACK FRIDAY 🔥
🔥 ANH GIẢM KHÉT LẸT ĐẾN 50% 🔥
⏰ Duy nhất 5 ngày: 26/11 – 30/11
💥 Đại tiệc giảm giá cực sâu:
📱 Điện thoại – Laptop: giảm đến 30%
📺 Điện tử – Điện lạnh: giảm đến 35%
🛏️ Gia dụng – Phụ kiện – Đồng hồ: giảm đến 50%
✨ Nhiều sản phẩm giá sốc:
📺 Smart Tivi Sony 55icnh
💰 Giá cũ: 18.990.000₫
⚡ Giá sốc: 14.990.000₫
👉 Giảm sâu – Giảm sốc
🚿 Bình nước nóng Rapido HE 20L
💰 Giá cũ: 3.090.000₫
⚡ Giá sốc: 1.790.000₫
👉 Tặng thêm 1 CB + 2 dây cấp nước.
💧 Máy lọc nước Kangaroo KG10A17
💰 Giá cũ: 10.990.000₫
⚡ Giá sốc: 5.990.000₫
👉 Giảm nửa giá – 10 lõi lọc nóng lạnh.
🧺 Máy giặt Hitachi 10.5kg (BD-1054VWOW)
💰 Giá cũ: 10.990.000₫
⚡ Giá sốc: 5.990.000₫
👉 Giặt khỏe – Inverter tiết kiệm điện.
🧊 Tủ lạnh Aqua 569L (AQR-S633XA)
💰 Giá cũ: 15.290.000₫
⚡ Giá sốc: 12.290.000₫
👉 Side-by-side rộng rãi – tiết kiệm điện.
👉 Cùng Rất nhiều Sản Phẩm Giá Sốc  diễn ra 
 📍 ĐẾN NGAY ĐIỆN MÁY XANH 312 TRẦN ĐẠI NGHĨA - ĐÀ NẴNG ( đối diện FPT plaza 2 )",0
"NHÀ HÀNG BẾP QUÊ TUYỂN DỤNG
   ❌ Thu Ngân 17h -24h 
❌ 10 NỮ CSKH & LỄ TÂN 
-lương trung bình 10tr-15tr/1 tháng 
- có xếp lịch xoay ca cho sinh viên 
❌  5 PHỤC VỤ NỮ 
- Lương 5,5tr/ 1 tháng 
- có xếp lịch xoay ca cho sinh viên 
✅ QUYỀN LỢI : 
-Tháng off 2 ngày 
-Phụ cấp hàng tháng
-Hỗ trợ cơm ca
-Thưởng lễ đầy đủ
LH: ☎️ 0784349114 ( TUẤN)
Địa Chỉ : 179 Chương Dương , Ngũ Hành Sơn , Đà Nẵng",0
"🇻🇳 VIỆC LÀM ĐÀ NẴNG🇻🇳
CÔNG VIỆC : 
- Hỗ trợ nhân sự làm việc
- Hỗ trợ Khách hàng
- Tư vấn bán hàng
👉Được hỗ trợ hướng dẫn cách làm việc. 
 👉Yêu cầu
✔️ Nam 22 tuổi-28 tuổi
✔️Nữ 22-40 tuổi (Không nhận sinh viên)
✔️ Ưu tiên có trình độ. 
THỜI GIAN:
• Sáng :   8h00 - 11h30
• Chiều : 13h30 - 17h00 
Nghỉ trưa 2 tiếng
 QUYỀN LỢI:
- TN 7.000.000-10.000.000
- Được nghỉ Lễ/CN hàng tuần
 ZALO 0935525294 - Gọi trực tiếp
#vieclamdanang",0
"💥 CẦN BỔ SUNG NHÂN SỰ 
✅𝐕ị trí: 
𝟏/ 𝐓𝐮̛ 𝐯𝐚̂́𝐧 𝐛𝐚́𝐧 𝐡𝐚̀𝐧𝐠
𝟐/ 𝐐𝐮𝐚̉𝐧 𝐥𝐲́ 𝐩𝐡𝐚́𝐭 𝐭𝐫𝐢𝐞̂̉𝐧 𝐤𝐢𝐧𝐡 𝐝𝐨𝐚𝐧𝐡
3/ Cộng tác viên bán hàng.
✅𝐐uyền lợi: 
- Thời gian: 8h00 - 16h30. Off chủ nhật.
- Được phát huy tiềm năng bthan. Có cơ hội phát triển sự nghiệp. 
- Được đào tạo và lộ trình thăng tiến rõ ràng.
- Chế độ chính sách, thưởng theo quy định. Bảo hiểm.
- TN: 10-25 tr/ tháng.
✅𝐘êu cầu: 
- Tốt nghiệp Trung cấp trở lên. 
- Độ tuổi: 25 - 50. 
📩 Cụ thể công việc được trao đổi trực tiếp. Liên hệ 0787725192",0
"Pat Kids Milktea & Coffee (Khu vực FPT)
Ngã 4 Trần Quốc Vượng giao Song Hào cần tuyển
 👉Nhân viên pha chế xoay ca (Làm lâu dài)
 Ca sáng: 6h - 12h
 Ca chiều: 12h - 17h
 Ca tối: 17h - 22h
👉Yêu cầu: Làm lâu dài. Lanh lẹ, chịu khó, trung thực
 Làm được các dịp lễ và Tết
👉Liên hệ: 0702757181",0
"♻️ CẦN NỮ BÁN HÀNG
BÁN HÀNG TIÊU DÙNG .
Vị Trí:#BÁNHÀNG- #CSKH. TƯ VẤN BÁN HÀNG.LÀM VIỆC TẠI CHỖ 
                            ________________
      ⏰ 𝑻𝑯𝑶̛̀𝑰 𝑮𝑰𝑨𝑵: 
              *𝐒𝐚́𝐧𝐠: 8h -11h30.
              *𝐂𝐡𝐢𝐞̂̀𝐮: 13h30- 17h00.
              ( chủ nhật nghĩ, lễ nghĩ ). 
       💵𝐓𝐇𝐔 𝐍𝐇𝐀̣̂𝐏: 6tr tăng theo năng lực.          
               ( làm tốt có thưởng ). 
       📣 𝐘𝐄̂𝐔 𝐂𝐀̂̀𝐔:
          *Từ 21t trở lên. 
          *Có trách nghiệm công việc, chịu khó. lắng nghe. Chăm chỉ.
          • không nhận sinh viên. 
           ⛪🗽 𝐊𝐇𝐔 𝐕𝐔̛̣𝐂: trung tâm Đà nẵng .
 #khongthuphi - #khongtrunggian - #lamviecngay
📲☎ 𝗟𝗜𝗘̂𝗡 𝗛𝗘̣̂ Đ𝗘̂̉ Đ𝗨̛𝗢̛̣𝗖 𝗧𝗨̛ 𝗩𝗔̂́𝗡 𝗖𝗨̣ 𝗧𝗛𝗘̂̉ 𝗩𝗘̂̀ 𝗖𝗢̂𝗡𝗚 𝗩𝗜𝗘̣̂𝗖 #0774340338 . or ( zalo  phương)",0
"NHÀ HÀNG CÁ LỬA TUYỂN DỤNG
❌ 1 GIÁM SÁT 
- lương thỏa thuận 
- chế độ đầy đủ 
❌ 20 NỮ CSKH & LỄ TÂN 
-lương trung bình 20-30tr/1 tháng 
- có xếp lịch xoay ca cho sinh viên 
❌ 10 PHỤC VỤ NỮ 
- Lương 6Tr / 1 tháng 
- có xếp lịch xoay ca cho sinh viên 
✅ QUYỀN LỢI : 
-Tháng off 2 ngày 
-Phụ cấp hàng tháng
-Hỗ trợ cơm ca
-Thưởng lễ đầy đủ
LH: ☎️ 0797436886 - 0337931069 ( Chi )
Địa Chỉ : Lô 01.A11.4 Khu công viên Bắc đài Tưởng Niệm ( đường Bạch Đằng nối dài )",0
"Mỳ cay pocpoc 105 Châu Thị Vĩnh Tế cần tuyển :
-Nhân viên : NỮ
- ca 1: 11h~17h00
- ca 2: 17h~23h00
- Full ca: 11h~23h00
Không yêu cầu kinh nghiệm, không cần ngoại hình sẽ được đào tạo phù hợp với công việc
Môi trường làm việc vui vẻ, hoà đồng
Yêu cầu: thật thà, chăm chỉ
Ib hoặc zalo 039 2127024 để trao đổi thêm",0
E cần tìm công việc nhân viên bán hàng parttime ạ?,0
"Nữ 25 tuổi chuyên ngành quản trị kinh doanh , em muốn tìm việc văn phòng gần khu vực Lê Văn Hiến Ngũ Hành Sơn .
 Anh chị nào có việc comment phí dưới em sẽ liên hệ nha, em cảm ơn ạ.",0
"𝐇Ệ T𝐇Ố𝐍G M𝐈N𝐈 𝐌A𝐑T F𝐔L𝐋 - 𝐌A𝐑K𝐄T 2𝟒/𝟕 ĐÀ N𝐀̆̃N𝐆 𝐓U𝐘Ể𝐍 𝐃Ụ𝐍G
NHÂN VIÊN BÁN HÀNG
SL: 5 Nam/ Nữ ( Tuổi từ 18-28t)
 Ca sáng: 14h-22h
 Ca chiều: 14h-22h
 Ca tối: 22h-6h sáng hôm sau ( chỉ tuyển nam )
Lương từ 6tr - 7 +thưởng.
Làm việc tại: Hà Kỳ Ngộ, Bà Huyện Thanh Quan, Bùi Tá Hán
Yêu Cầu:
- Giao tiếp tốt, tiếng Anh cơ bản càng tốt.
ibx fb, zalo: 0777521318",0
"Mình cần 1 cô nấu ăn, dọn dẹp...
Làm tại Nghiêm Xuân Yêm, Khuê Mỹ,  NHS, Đà Nẵng 
Liên hệ zalo: 0708 047358",0
"🔥CẦN THÊM NAM NỮ PHỤ BÁN GIÚP C
🍄 Khu vực:   ĐÀ NẴNG 
    - Làm từ 7h45h- 16h30 ( nghỉ trưa tiếng rưỡi) 
    - Tuần nghỉ 1ngày  ,lễ tết được nghỉ
    *Yêu cầu:    từ 20t  __50 tuổi  
                        chăm chỉ, chịu khó.
 💰 TN cơ bản:  8,5 triệu đến 12 triệu  + thưởng
☎️  Cần việc gọi trực tiếp sđt ( zalo) 0762533389 để nhận #việc",0
Cần 1 bạn phụ bán bánh buổi sang 6h15 -7h30 trước trường hoc,0
"🏘️ Nhà Đẹp Kiêt 2 ô Tô Tránh Nhau : K371 Trần Cao Vân, Thanh Khê, ĐN
💰Giá : 6 tỷ 450 ( thương lượng )
Có thể khai thác cho thuê từ 18 đến 22tr/ tháng
- Cách Biển Nguyễn Tất Thành 300m.
- Diện tích : 54m2 
- Sân thượng đón gió biển thoáng mát. Công năng 3 tầng + sân thượng thiết kế Luxury sang trọng xây mới 100%. 
LH 0917 065 610",0
"Siêu thị FULL MARKET chi nhánh đường NAM KỲ KHỞI NGHĨA (gần khu đô thị FPT) & chi nhánh đường LoseBy
Tuyển nhân viên Ca đêm (22h-6h) (Nam)
Lương : 5tr6+pc
Thử việc 1 tháng
Yêu cầu : Trung thực, cẩn thận, chăm chỉ, sức khỏe tốt, biết một chút Tiếng Anh.
Ưu tiên làm lâu dài, hộ khẩu Quảng Nam - Đà Nẵng
Ứng tuyển inbox trực tiếp, hoặc nt qua zalo  0898808567 (không gọi) (cung cấp thông tin cơ bản, kinh nghiệm làm việc hoặc CV), KHÔNG nhận tn từ nick ảo.",0
