text,is_recruitment,cat_reason,label,legit_reason
"🎆[BAP Huế]  INTERN & FRESHER COMTOR (Tiếng Nhật N2)
Job phù hợp với du học sinh mới về nước, Sinh viên năm 4 hoặc mới tốt nghiệp_ Không yêu cầu kinh nghiệm đối với vị trí intern
Tiếng Nhật tối thiểu N2 (ưu tiên giao tiếp tốt)
Cẩn thận, tư duy logic, chủ động học hỏi
Mong muốn gắn bó với BAP sau thực tập . có định hướng muốn đi Onsite Nhật Bản
🏆Quyền Lợi:
Được đào tạo bằng chương trình đặc thù riêng biệt
Được làm việc trong môi trường năng động với đội ngũ mentor dày dặn kinh nghiệm
Cơ hội lên nhân viên chính thức sau thực tập
Môi trường năng động, định hướng onsite Nhật Bản
Có trợ cấp thực tập
📩 Ứng tuyển ngay: thanhtth@bap.jp
📥Mọi thắc mắc về job này ib mình nhé^^",1,Tin đăng tuyển dụng Intern & Fresher với yêu cầu tiếng Nhật N2 và mô tả quyền lợi của công việc.,1,"Tin tuyển dụng công ty BAP Huế, có địa chỉ liên hệ rõ ràng (thanhtth@bap.jp), mô tả công việc cụ thể và quyền lợi."
"[𝗗𝗔 𝗡𝗔𝗡𝗚] “Hey Siri, mở chế độ tìm job Senior Full-stack Developer chất lượng cao!” 😎✨
 📢 Open Web Technology Vietnam chính thức mở cổng chào đón Senior Full-stack Developer gia nhập team Đà Nẵng 🌍
📍 250 Hàn Thuyên, Hòa Cường, Đà Nẵng
🌐 openwt.vn
💼 Tại OpenWT, bạn sẽ nhận được:
Mức lương up to $2200 Gross
Code cùng team global - skill tăng như tăng level game.
Làm việc trong môi trường thân thiện - không drama - nhiều cơ hội tỏa sáng.
Có cơ hội “Work From Home”
Bảo hiểm PVI cao cấp + khám sức khỏe mỗi năm.
15–20 ngày nghỉ phép, cộng thêm 2 ngày ốm.
Học tiếng Anh ngay trong giờ làm, sếp chẳng những không la còn vui vẻ.
⸻
👋 Devs nào muốn “đổi gió” hay “đổi job” thì ib em liền tay nha – em gửi JD nhanh hơn cả tốc độ ánh sáng ⚡Mong chờ CV của mấy anh đẹp trai, mấy chị xinh gái 💙🔥",1,"Tin đăng có thông tin tuyển dụng vị trí Senior Full-stack Developer, mô tả công việc, điều kiện lương và phúc lợi.",1,"Tin tuyển dụng từ công ty có địa chỉ cụ thể, mô tả công việc rõ ràng và mức lương hợp lý."
"| CMC GLOBAL ĐÀ NẴNG |
TUYỂN DỤNG Việc làm TIẾNG NHẬT
Vị trí:
Tester
IT Comtor
Yêu cầu:
Tiếng Nhật giao tiếp tốt tương đương N2+
1 năm kinh nghiệm
Quyền lợi:
Offer dựa trên expect và kinh nghiệm + bonus KPI + thưởng dự án
Gói benefit: 16M / năm
Cơ hội onsite tại Nhật
CV gửi về lnpthuy@cmcglobal.vn",1,"Tin tuyển dụng với vị trí Tester, yêu cầu tiếng Nhật và quyền lợi được đề cập.",1,Tin tuyển dụng từ công ty CMC GLOBAL ĐÀ NẴNG có địa chỉ rõ ràng. Mức lương và quyền lợi được nêu ra hợp lý.
"[𝗙𝗦𝗢𝗙𝗧 𝗛𝗖𝗠/𝗛𝗡/𝗗𝗡] 𝗖𝗔̂̀𝗡 𝗖𝗛𝗜𝗘̂𝗨 𝗠𝗢̣̂ 𝗣𝗥𝗢𝗝𝗘𝗖𝗧 𝗠𝗔𝗡𝗔𝗚𝗘𝗥 (𝗠𝗶𝗱𝗱𝗹𝗲-𝗦𝗲𝗻𝗶𝗼𝗿) cho rất nhiều dự án lớn  ✅
 Mô tả công việc:
- Thực hiện quản lý dự án cho khách hàng 
- Trao đổi về plan, scope… cùng khách hàng.
- Quản lý tiến độ dự án.
- Quản lý member dự án.
 Yêu cầu đối với ứng viên:
-Có kinh nghiệm ít nhất 3 năm
-Tiếng anh communicate tốt
-PM làm dự án outsourcing , có technical base là 1 lợi thế
Contact Hạnh share job nha!!!",1,"Mô tả công việc, yêu cầu đối với ứng viên, và thông tin liên hệ cho thấy đây là một bài đăng tuyển dụng.",1,"Mô tả công việc rõ ràng, yêu cầu kinh nghiệm phù hợp.  Việc công ty/quán xá nên có địa chỉ cụ thể nhưng thiếu không phải là dấu hiệu lừa đảo."
"Digital Fortress is hiring for Python Senior developer 💜
Ib em để nhận JD nhé",1,Tin đăng tìm Python Senior developer,0,"Thiếu địa chỉ công ty, xưng hô thiếu chuyên nghiệp (💜), có thể là tin lừa đảo tuyển dụng."
"""𝙆𝙣𝙤𝙘𝙠..𝙠𝙣𝙤𝙘𝙠!""
𝙉𝙚𝙬 𝙙𝙤𝙤𝙧, 𝙣𝙚𝙬 𝙝𝙤𝙢𝙚, 𝙣𝙚𝙬 𝙟𝙤𝙪𝙧𝙣𝙚𝙮 𝙞𝙨 𝙘𝙖𝙡𝙡𝙞𝙣𝙜 𝙮𝙤𝙪! 🤟
We’re looking for a Python Back-End Developer to join Digital Fortress. If you’re passionate about IT, excited to level up your skills, and driven to create real impact, this is your chance to shine! 
📩 Apply now: hr@df.technology",1,Tin đăng tìm kiếm Python Back-End Developer với mô tả công việc cụ thể.,1,"Tin tuyển dụng công ty IT, có địa chỉ email liên hệ chuyên nghiệp."
"[Sơn Trà/Đà Nẵng]  C++ DEVELOPER - RANGE 25-40TR + CƠ HỘI TRAINING TẠI US✈️
Đối tác của DTalent - Cty công nghệ có trụ sở tại US mảng thiết bị khoa học y tế công nghyệ cao open thêm 1 slot C++ Dev với yêu cầu như sau:
3+ năm lập trình C++, tư duy OOP tốt  
2+ năm kinh nghiệm lập trình đa luồng (multi-threading) trên Linux và/hoặc RTOS  
Tiếng Anh giao tiếp khá, đọc viết tốt
📝 QUY TRÌNH PV: 2 vòng
🧩BENEFITS: xem hình dưới nha
🎀ADDRESS: Lot 11, Area B2-3, Truong Quoc Dung Street, Nai Hien Dong Ward, Son Tra District, Da Nang City
📩 Ứng tuyển qua email: thuypham@dtalent.vn
📱 Trao đổi nhanh qua F.B hoặc Z: 0. 399. 449. 727",1,Tin đăng tuyển dụng vị trí C++ DEVELOPER với yêu cầu kỹ thuật và thông tin liên hệ.,1,"Tin tuyển dụng công ty công nghệ có địa chỉ cụ thể, mô tả rõ ràng về yêu cầu công việc và quyền lợi."
"[FOXCODE  - ĐÀ NẴNG]
KPI tháng này: Tuyển đủ Manual Tester.
Và team tuyển dụng đang… lao lên phía trước giữa mưa gió, quyết tâm về đích đúng hạn. 
Hiện Foxcode đang mở tuyển:
Manual Tester (fresher/ Junior)
Chỉ cần bạn sẵn sàng chạy, chúng tôi sẵn sàng đồng hành.
Ứng tuyển ngay hôm nay để kịp chuyến đua tháng này!
Đừng đợi trời tạnh, vì chiến thần là người dám chạy trong mưa.
Cmt hoặc IB trực tiếp để nhận JD
📧 Gửi CV đến: hr@foxcode.org
Địa chỉ: Tầng 7 toà nhà AAC, lô 78-80 đường 30/4, Hải Châu, Đà Nẵng",1,Tin đăng có thông tin tuyển dụng vị trí Manual Tester (fresher/ Junior) với yêu cầu ứng tuyển và liên hệ.,1,Tin tuyển dụng từ công ty Foxcode với địa chỉ cụ thể. Mức lương không được nêu rõ nhưng là việc làm công ty nên có uy tín.
"🌬️ Mùa tuyển dụng cuối năm nhộn nhịp cùng Classmethod Danang - chi nhánh thứ 6 thuộc Classmethod Inc.! ❄️
Junior/Middle Business Analyst (1+ YOE, JLPT N2+)
Open Onboard sau Tết
Referral Bonus up to 10M VND
Có hỗ trợ chuyển vùng cho ứng viên đến từ thành phố khác của Việt Nam
🌟 Cùng nghía qua những benefit cực kỳ hấp dẫn đến từ nhà Classmethod Danang nhennn~
Offer up to 27M
Tea Break, trợ cấp Team building hằng tháng
Bảo hiểm sức khỏe PTI
Các hoạt động thường niên như Company trip, Year End Party, Khám sức khỏe
Hỗ trợ học/thi chứng chỉ
Macbook & screen sẽ được cấp để làm việc
Môi trường làm việc linh hoạt và năng động, không chấm công, có hỗ trợ WFH
📬 APPLY NOW
Hãy gửi CV về recruit.dn@classmethod.vn với subject: “Application for Business Analyst – [Họ tên]”
----------------------------------------------
🌍 Visit us at:
Address: Ricco Building, 363 Nguyen Huu Tho Street, Cam Le Dist., Da Nang",1,"Tin đăng tuyển dụng vị trí Junior/Middle Business Analyst với chi tiết về yêu cầu, điều kiện, lợi ích và hướng dẫn ứng tuyển.",1,"Tin tuyển dụng từ công ty Classmethod Danang có địa chỉ rõ ràng, mô tả công việc cụ thể và mức lương hợp lý."
"NVL Đà Nẵng
Em tìm Senior Product Designer/Senior UXUI Designer + Senior 3D JS Dev. Range lương upto 2k2 NET, BHXH full lương ạ",1,Tin đăng tìm kiếm Senior Product Designer/Senior UXUI Designer + Senior 3D JS Dev.,1,"Việc công ty/quán xá, thiếu địa chỉ cụ thể nhưng có thông tin lương và vị trí (Đà Nẵng)"
"[Fsoft HCM/ĐN] Hạnh cần các bạn Angular từ 2-3 năm kinh nghiệm thành thạo Angular (v10+), TypeScript, HTML5, CSS3, and RxJS. Pvan 1 round. Chi tiết job ib Hạnh nhé ❤️",1,Tin đăng tìm kiếm nhân viên Angular với kinh nghiệm cụ thể.,1,"Tin tuyển dụng công ty Fsoft HCM/ĐN, có yêu cầu kỹ thuật cụ thể. "
"🚀 QA/Tester Internship at APA Tech 
[Da Nang] • #Intern • #QA • #FulltimeOpportunity
Kickstart your tech career with APA Tech! We’re looking for 2–4 QA/Tester Interns to join our team in Da Nang. No technical experience? We’ll train you!
---------------------------------------
🎯 What You’ll Do
Work on real projects with modern technologies
Learn to create & execute test cases
Report bugs and improve product quality
Practice English communication & documentation
Get mentorship from senior QA engineers
🌱 What We’re Looking For
Logical, detail-oriented mindset
Positive attitude, willingness to learn
Basic English skills
No prior tech background needed
🎁 What You'll Gain
Hands-on QA training
Path to full-time Fresher QA after internship
Monthly support: 500,000 VND+
On-site at APA Tech, Da Nang
---------------------------------------
📌 Apply Now!
👉 Form: https://docs.google.com/forms/d/13JROJHkUEq9u3cMTEP9BVosK1FthvLl0J9Id41SEIvE/viewform?edit_requested=true
⏰ Deadline: 10 Dec 2025
📍 Location: 184 Tố Hữu, Đà Nẵng
☎️ Hotline: 0969 469 038
---------------------------------------
🌟 About APA Tech
At APA Tech, we are tech people building a tech-driven culture.
We believe happy teammates create better products, and we value commitment, personal growth, and continuous improvement. If you're ready to challenge yourself, grow fast, and build real skills — you’ll fit right in.
---------------------------------------
🎉 Ready to take your first big step into the tech world?
Join APA Tech and start your QA journey today! 🥰",1,"Tin đăng tuyển dụng QA/Tester Intern tại APA Tech, mô tả rõ vị trí, yêu cầu, lợi ích và hướng dẫn ứng tuyển.",1,"Tin tuyển dụng từ công ty APA Tech có địa chỉ cụ thể, mô tả công việc rõ ràng và yêu cầu kỹ năng phù hợp. Mức lương cũng ở mức bình thường."
"[Đà Nẵng] Tuyển dụng BrSE tiếng Nhật N2, định hướng PM 
OB vào đầu năm 2026 
Anh chị open ping em nhận thông tin ạ",1,Tin đăng có từ khóa 'Tuyển dụng' và mô tả vị trí công việc BrSE tiếng Nhật N2.,1,"Việc công ty/quán xá (BrSE tiếng Nhật), thiếu địa chỉ cụ thể nhưng có định hướng PM OB vào đầu năm 2026. Có thể là tin tuyển dụng thực tế."
"[Nagoya – Japan] Bridge Software Engineer – Lương mở – Trợ cấp hấp dẫn
Nếu bạn đang tìm một cơ hội làm việc tại Nhật Bản với môi trường chuyên nghiệp và mức đãi ngộ cạnh tranh, đừng bỏ qua vị trí này. Công ty hoạt động trong lĩnh vực phát triển hệ thống, mobile app và AI dành cho thị trường Nhật Bản, hiện tìm kiếm Bridge Software Engineer với yêu cầu như sau:
1. Yêu cầu (4 dòng đầu):
• Từ 2 năm kinh nghiệm BrSE
• Tiếng Nhật N2 trở lên, có khả năng làm việc trực tiếp với khách hàng
• Có kinh nghiệm C# hoặc Angular (ít nhất 1 trong 2)
• Hiểu quy trình phát triển phần mềm, có khả năng định nghĩa và thiết kế
2. Địa điểm: Ga Sakae, Nagoya, Japan
3. Thời gian làm việc: 10:00 – 19:00 (JST)
4. Benefit nổi bật:
• Lương năm up to 650M JPY/year (open)
• Thưởng 2 lần/năm + thưởng KPI
• Tăng lương 1 lần/năm
• Trợ cấp đi lại 100% (tối đa 2man/tháng)
• Trợ cấp nhà ở 3man/tháng
• 13 ngày nghỉ phép/năm + hơn 124 ngày nghỉ lễ Nhật
• BHXH – BHYT – BHTN theo quy định Nhật Bản
• Du lịch, team building, BBQ, khám sức khỏe định kỳ
Ứng viên quan tâm vui lòng liên hệ
Zalo: 0964 678 039 (Diễm Trinh)
Email: gataglobal.headhunting@gmail.com",1,"Tin đăng mô tả rõ vị trí làm việc, yêu cầu công việc, địa điểm, thời gian làm việc và điều kiện đãi ngộ.",1,"Tin tuyển dụng công ty hoạt động trong lĩnh vực phát triển phần mềm tại Nhật Bản. Có địa chỉ làm việc cụ thể, mô tả công việc rõ ràng và lương được nêu ra."
"Chiêu mộ BrSE 25-45M GROSS
Tiếng Nhật N2
IT-base 
Địa điểm làm việc: Hải Châu, Đà Nẵng
Quan tâm inbox nhận JD nhé!!!",1,"Tin đăng có yêu cầu kỹ năng tiếng Nhật N2 và vị trí làm việc IT-base, phù hợp với tiêu chí tuyển dụng.",1,"Tin tuyển dụng công ty/quán xá có địa chỉ rõ ràng (Hải Châu, Đà Nẵng)"
"TEAM ĐÀ NẴNG chiêu mộ BrSE 25-45M GROSS
Tiếng Nhật N2
IT-base (welcome Comtor, Tester, Dev base...)
Địa điểm làm việc: Hải Châu, Đà Nẵng
Quan tâm inbox nhận JD nhé!!!",1,"Tin đăng tìm người làm việc với yêu cầu kỹ năng (BrSE, Tiếng Nhật N2), lĩnh vực IT và địa điểm làm việc cụ thể.",1,"Tin tuyển dụng công ty/quán xá có địa chỉ cụ thể (Hải Châu, Đà Nẵng)"
"💼 [𝐓𝐮𝐲𝐞̂̉𝐧 𝐝𝐮̣𝐧𝐠] 𝟎𝟐 𝐅𝐮𝐥𝐥-𝐒𝐭𝐚𝐜𝐤 𝐃𝐞𝐯𝐞𝐥𝐨𝐩𝐞𝐫 (𝐌𝐢𝐝𝐝𝐥𝐞+)
✨ Tại Madison Technologies, chúng mình tin rằng “Công nghệ chỉ thật sự phát triển khi con người được phát triển.”
Madison là nơi mỗi kỹ sư được tin tưởng để tạo ra giá trị – với tinh thần tự chủ, học hỏi và không ngừng đổi mới.
Chúng mình đang tìm kiếm 𝐅𝐮𝐥𝐥-𝐒𝐭𝐚𝐜𝐤 𝐃𝐞𝐯𝐞𝐥𝐨𝐩𝐞𝐫 (𝐌𝐢𝐝𝐝𝐥𝐞+) có nền tảng vững 𝐁𝐚𝐜𝐤𝐞𝐧𝐝 (𝐍𝐨𝐝𝐞.𝐣𝐬), khả năng 𝐠𝐢𝐚𝐨 𝐭𝐢𝐞̂́𝐩 𝐭𝐢𝐞̂́𝐧𝐠 𝐀𝐧𝐡 tốt, cùng 𝐮̛́𝐧𝐠 𝐝𝐮̣𝐧𝐠 𝐀𝐈 𝐯𝐚̀ 𝐃𝐞𝐯𝐎𝐩𝐬 trong phát triển sản phẩm.
𝐖𝐇𝐘 𝐌𝐚𝐝𝐢𝐬𝐨𝐧
💙 People-First - tôn trọng sự khác biệt, trao quyền để bạn tự chủ và phát triển.
🚀 Môi trường học hỏi mở- luôn khuyến khích đổi mới và khám phá công nghệ mới (đặc biệt là AI!).
🌍 Cơ hội làm việc với các dự án quốc tế, thử thách và mở rộng góc nhìn.
💡 Tinh thần “Grow together” - cùng học, cùng làm, cùng hành trình
📥 Ứng tuyển ngay hôm nay để cùng Madison viết nên câu chuyện thành công của chính bạn nhée ❤️
👉 Xem chi tiết JD: [https://public.company-central.com/.../5ce7d347-7632-4aa3...](https://public.company-central.com/.../5ce7d347-7632-4aa3...)
📧 Gửi CV của bạn về 𝗿𝗲𝗰𝗿𝘂𝗶𝘁𝗺𝗲𝗻𝘁@𝗺𝗮𝗱𝗶𝘀𝗼𝗻.𝗱𝗲𝘃 với tiêu đề: [Họ tên - Vị trí ứng tuyển (Mid/Senior)]
📩 Hoặc inbox trực tiếp cho chúng mình để nhận thêm thông tin chi tiết nhé.
📍 𝐌𝐚𝐝𝐢𝐬𝐨𝐧 𝐓𝐞𝐜𝐡𝐧𝐨𝐥𝐨𝐠𝐢𝐞𝐬 𝐕𝐢𝐞𝐭𝐧𝐚𝐦 - 5th floor, 10 Ngo Gia Tu street, Hai Chau, Da Nang",1,Tin đăng tuyển dụng Full-Stack Developer (Middle+) tại Madison Technologies.,1,"Tin tuyển dụng từ công ty Madison Technologies, có địa chỉ rõ ràng, mô tả công việc chi tiết và liên hệ rõ ràng."
"📢 TIN TUYỂN DỤNG – TEKUP JSC 📢
🚀 TEKUP JSC tuyển dụng 3 vị trí:
Project Manager (Senior – Middle trở lên)
NodeJS Developer (Junior)
Fullstack Mobile Developer (Junior)
👉 Môi trường trẻ trung – công nghệ hiện đại – cơ hội thăng tiến rõ ràng.
📩 Gửi CV về: tuyendung@tekup.vn
(Chủ đề email: Vị trí – Họ tên)",1,Tin đăng rõ ràng tuyển dụng với các vị trí công việc cụ thể.,1,Tin tuyển dụng từ công ty Tekup JSC với địa chỉ email rõ ràng. Mức lương không được nêu rõ nhưng là việc làm công ty nên có khả năng uy tín.
"Em tìm 1 anh SA Java ở HCM/HN/ĐN và 4 Senior Fullstack Java từ 6YOE có EN tốt work tại ĐN. Offer thoải mái, có hỗ trợ OB qua 2026.",1,"Tin đăng tìm kiếm nhân viên với vị trí cụ thể (SA Java, Senior Fullstack Java) và yêu cầu kinh nghiệm.",1,"Việc công ty/quán xá, thiếu địa chỉ cụ thể nhưng có yêu cầu về kinh nghiệm và thời gian làm việc. Mức lương 'thoải mái' là thông thường trong tuyển dụng."
"DAC Đà Nẵng tuyển vị trí JAVA/PHP Developer level 2 YOE+, offer upto 35M
IB để nhận JD ạ",1,Tin đăng tuyển dụng vị trí JAVA/PHP Developer level 2,1,"Tin tuyển dụng công ty với mức lương hợp lý, yêu cầu kỹ năng cụ thể.  "
"[Đà Nẵng] Enouvo IT Solutions đang tìm đồng đội!
Hãy cùng khép lại năm cũ và bắt đầu hành trình mới với những trải nghiệm thú vị tại ENOUVO!
Nếu bạn là Fullstack Developer (Middle) hoặc ML/AI Engineer (Middle/Senior) và muốn:
Tham gia các dự án quốc tế, AI/ML thực chiến
Làm việc trong môi trường trẻ, năng động, sáng tạo
Học hỏi và phát triển bản thân cùng team supportive
… thì Enouvo chính là nơi dành cho bạn!
JD chi tiết & apply ngay tại đây:
1. [Link JD Fullstack – Middle]: https://enouvo.com/position/fullstack/
2. [Link JD ML/AI – Middle/Senior]: https://enouvo.com/position/artificial-intelligence/
 Ngoài ra, Enouvo cũng đang mở ứng tuyển cho vị trí Intern Fullstack (AI-Enabler) – cơ hội tuyệt vời cho các bạn sinh viên muốn học hỏi, phát triển kỹ năng và tham gia vào các dự án AI thực tế. https://enouvo.com/careers/fullstack-engineer-ai-enabler-intern/
Nhanh tay gửi CV về mail: Thao.tran@enouvo.com
Inb mình để được hỗ trợ thêm nhé.
#EnouvoItSolutions #Hiring #Fullstack #MLAI #React #Nodejs #React #Python #JoinUs",1,"Tin đăng rõ ràng đang tuyển dụng nhân viên cho các vị trí Fullstack Developer, ML/AI Engineer và Intern Fullstack (AI-Enabler).",1,Tin tuyển dụng từ công ty Enouvo IT Solutions có địa chỉ rõ ràng trên website. Mức lương không được nêu cụ thể nhưng phù hợp với thị trường.
"🧪 [da nang city] HILAB TECHNOLOGY TUYỂN DỤNG FRESHER TESTER 🧪
Chúng tôi tìm kiếm mảnh ghép phù hợp - Fresher Tester để đồng hành cùng team trong việc kiểm thử và hoàn thiện sản phẩm web/app.
💼Nếu bạn:
- Đang là sinh viên ngành CNTT hoặc mới tốt nghiệp.
- Cẩn thận, logic, chủ động học hỏi.
- Có nền tảng cơ bản về test và mong muốn phát triển theo nghề.
(JD chi tiết bên dưới phần bình luận)
📍 Làm việc tại: 
Tầng 8 - Tòa nhà DIV - 122 Lý Thái Tông, Thanh Khê, Đà Nẵng
📩 Gửi CV: 
hr@hilab.asia hoặc nộp qua link trong phần bình luận.
📱 Liên hệ: 
Ms. Nhung – Zalo: 0947 089 225
✨Nếu bạn muốn tìm một nơi có thể vừa làm việc, vừa phát triển, vừa tận hưởng hành trình, thì rất có thể, Hilab chính là điểm đến bạn đang tìm kiếm!",1,Tin tuyển dụng vị trí Tester Fresher tại Hilab Technology,1,Tin tuyển dụng từ công ty Hilab Technology với địa chỉ cụ thể. Mức lương không được nêu rõ nhưng phù hợp với thị trường.
"Đà Nẵng - C++ Developer - Range: 25-40M Gross
Post tới khi nào tìm được ứng viên ạ, mời cả nhà check job:
YÊU CẦU
3+yoe lập trình C++, hiểu rõ OOP và multi-threading.
Kinh nghiệm làm việc với Linux hoặc RTOS, hiểu cơ bản về vi xử lý và phần cứng.
Tiếng anh đọc hiểu tốt, giao tiếp cơ bản đáp ứng công việc.
QUYỀN LỢI
Nhận 100% lương trong thời gian thử việc.
Thưởng tháng 13, bonus theo hiệu suất, review lương hằng năm.
Bảo hiểm đầy đủ + gói chăm sóc sức khỏe cao cấp cho nhân viên.
Cơ hội đào tạo chuyên sâu & training onsite tại Mỹ (Boston).
ĐỊA ĐIỂM: LÔ 11, KHU B2-3, ĐƯỜNG TRƯƠNG QUỐC DỤNG, P. NẠI HIÊN ĐÔNG, Q. SƠN TRÀ, ĐÀ NẴNG
Giờ làm việc: Thứ 2 – Thứ 6, 8:00 – 17:30 (nghỉ trưa 1,5 tiếng)
Thông tin liên hệ:
vietthao@dtalent.vn / thaodtalent@gmail.com
0963.061.055",1,"Tin đăng có yêu cầu về kinh nghiệm lập trình C++, mô tả quyền lợi và địa điểm làm việc. Đây là thông tin điển hình của một bài tuyển dụng.",1,"Tin tuyển dụng có địa chỉ cụ thể, mô tả công việc rõ ràng, lương hợp lý."
"🚨 We're Hiring: OutSystems Developer 🚨 
💻 Full-time WFH | 💰 1,000– 2,000 (Net) 
💡 About the Company
 A global consulting group focusing on urban development, infrastructure & engineering solutions (Singapore HQ). 
🎯 Requirements
- 2+ years of IT development experience
- Experience in OutSystems or other low-code platforms
- Strong understanding of application design & UI/UX principles
- Experience with RESTful APIs, HTML, CSS, JavaScript
- SQL experience (SQL Server or similar)
- Good English communication
- Clean, maintainable coding style
- Familiar with Agile/Scrum
🎯 Responsibilities
- Develop and deploy applications using the OutSystems platform
- Participate in end-to-end SDLC: design → development → testing → deployment
- Build UI, application logic & system integrations
- Optimize performance, scalability & security
- Troubleshoot and resolve application issues
- Follow coding, testing & version control best practices
- Maintain technical documentation
- Join code reviews & work within an Agile/Scrum process
📩 Interested?
DM me for more details",1,Tin đăng tuyển dụng vị trí OutSystems Developer với yêu cầu kỹ năng và trách nhiệm cụ thể.,1,"Tin tuyển dụng công ty/quán xá với yêu cầu kỹ thuật rõ ràng, lương hợp lý. "
"LGEDV Đà Nẵng đang tìm kiếm các vị trí:
Android Engineer
Software Architect
Cyber Security Architect
Cyber Securty Test Engineer
Bạn quan tâm và mong muốn làm việc tại LGEDV Đà Nẵng.
Apply ngay cùng phát triển nào.
Phúc lợi cạnh tranh!
- Thử việc full lương
- Hỗ trợ chuyển vùng lên đến 20M với những ứng viên chuyển từ HCM/HN đến Đà Nẵng
- Phụ cấp ăn uống, đi lại 1.7M/ tháng
- BHXH 100% lương
- Flexible check-in time từ 7h-9h30
- Hybrid working (WFH từ 1-2 ngày/tuần)
- Kỳ nghỉ hè riêng biệt
- Tham gia các hoạt động du lịch, team building và thể thao để nâng cao sức khỏe và tạo đồng đội mạnh mẽ",1,Tin đăng có mô tả rõ ràng các vị trí công việc cần tuyển dụng và điều kiện làm việc.,1,"Tin tuyển dụng từ công ty LGEDV Đà Nẵng với vị trí rõ ràng, mô tả công việc chi tiết và phúc lợi được nêu ra.  "
"FSOFT ĐÀ NẴNG TUYỂN DỤNG 6 BẠN INTERN TESTER FULLTIME. Y/C base IT + Eng hoặc JP tốt là 1 lợi thế
📩ChiNM1@fpt.com",1,Văn bản chứa thông tin tuyển dụng: 'FSOFT ĐÀ NẴNG TUYỂN DỤNG 6 BẠN INTERN TESTER FULLTIME',1,"Tin tuyển dụng từ công ty FSOFT, có địa chỉ email liên hệ. Mức lương không được nêu rõ nhưng phù hợp với việc Intern Tester."
"🚀 Digital Fortress đang tuyển dụng Senior Backend Developer!
Tham gia ngay để làm việc trong môi trường năng động, thử thách bản thân và phát triển sự nghiệp.
Nhắn cho em để nhận được JD cụ thể nhé",1,Văn bản chứa từ khóa 'tuyển dụng' và mô tả vị trí công việc 'Senior Backend Developer'.,1,"Việc công ty/công ty tuyển dụng kỹ thuật, có yêu cầu JD cụ thể. "
"FPT Software vẫn đang tuyển nhiều vị trí tiếng nhật (Brse,BA,Comtor, PM, Tester,nhân viên văn phòng...) làm việc tại Việt Nam, Japan hoặc remote. Onboard trước tết nhận ngay
Signing bonus 20-30Trieu.
Các bạn cần tư vấn inb Huệ nhé.",1,Văn bản chứa thông tin tuyển dụng nhiều vị trí tại FPT Software với các yêu cầu cụ thể và điều kiện làm việc.,1,"Tin tuyển dụng từ FPT Software, công ty uy tín.  Mặc dù thiếu địa chỉ cụ thể nhưng có mô tả rõ vị trí và hình thức làm việc (remote). "
Đà Nẵng - C++ Developer - 25-40M Gross - Tiếng anh giao tiếp cơ bản - 3+ yoe - thử việc full lương. Ib ạ,1,"Mô tả vị trí C++ Developer, yêu cầu kinh nghiệm và lương. Dạng tin tuyển dụng việc làm.",1,"Việc công ty/quán xá, thiếu địa chỉ cụ thể nhưng có thông tin về mức lương và yêu cầu kinh nghiệm."
"🚀 Cơ hội việc làm hấp dẫn đến từ Everfit
🎯[Sign-on Bonus] Backend Engineer (Nodejs)
Top 3 quyền lợi nổi bật:
1️⃣ Công ty ưu tiên AI, định hình tương lai của lĩnh vực thể hình/fitness
2️⃣ Gia nhập đội ngũ toàn cầu đầy nhiệt huyết tại Việt Nam, Mỹ và Anh
3️⃣ Áp dụng mô hình Agile-Scrum với giờ làm việc linh hoạt
Hãy apply để cùng khám phá thêm nhiều quyền lợi nổi trội !!
👉 Xem chi tiết & ứng tuyển: https://itviec.com/.../sign-on-bonus-backend-engineer...
#Everfit  #BE #Backend #Nodejs #Danang",1,Tin đăng tuyển dụng Backend Engineer (Nodejs) với chi tiết về công ty và quyền lợi.,1,"Tin tuyển dụng từ công ty Everfit có địa chỉ rõ ràng trên mạng (https://itviec.com...), mô tả công việc cụ thể và yêu cầu ứng tuyển."
"[Đà Nẵng-Ngũ Hành Sơn]
Chiêu mộ .NET (MVC, C#) từ 2y, Tiếng anh giao tiếp tốt -> dự án KH nc ngoài. IB mình gửi JD ạ",1,Tin đăng tìm kiếm .NET developer với yêu cầu kỹ năng cụ thể và dự án. ,1,"Việc công ty/ dự án nước ngoài, có yêu cầu kỹ thuật cụ thể .NET.  "
SIGNING BONUS 💰25-35M 💰cho vị trí PM eng tốt dự án Tài chính của khách hàng lớn Hàn Quốc. Lên văn phòng Fcomplex 🤩,1,"Mô tả vị trí PM eng dự án Tài chính, lương Signing Bonus 25-35M",1,"Việc công ty/quán xá, có địa chỉ cụ thể (Fcomplex)"
